,num,runtime,success,number of backtracks,size,heuristics
39,.....8..9......28..3..7.....48..........2....6.7..913......39...9..1.4..57.6....1,0.6339902877807617,1,0,4,MOM
40,...71....5..............53.16..2.3......3...9.456......9.2...7.6.....2.3.....6.81,0.6369593143463135,1,22,4,MOM
41,............8.5.492...6.3.1..9..........21.38...3.......5........6..48..13...96.2,0.5896801948547363,1,0,4,MOM
42,.....2.73.8.........57..2..9......1.8.......46..815.9.......46.4.....5.2....96...,0.5795750617980957,1,0,4,MOM
43,..........7.48..9...4.2.37.1....5..2.....3..7..3...64..4.........631.........891.,0.634941816329956,1,1,4,MOM
44,.............67.....7.8..12..........3...65..5.1...893.7.........9..1.24..439...8,0.6653745174407959,1,6,4,MOM
45,.......13....4......4698...........8.3....7...28.69.....1.3..6...92....76...8...1,0.5278408527374268,1,2,4,MOM
46,.......1..2....93..65.3....94..5......78..2..6..........12....4...6.98........127,0.528662919998169,1,0,4,MOM
47,5.1.83..7...72...........1...8....2..1..5.9....3.....1...9...8..4...75..39.4.....,0.5188491344451904,1,0,4,MOM
48,.5....8...1.....32..8.....6.9........4.8..6.5.....7.....2.7...33....1..4..562..1.,0.600456953048706,1,4,4,MOM
49,..5..1.8..4......9..7659.1........7...42......1....8.6....35..........9.97....1.8,0.6398725509643555,1,1,4,MOM
50,..7....3..5...9..19.........2.......5...3..29.8..741.3...4.8.....2.....6....158..,0.6166799068450928,1,0,4,MOM
51,....5...........4...36.1..8......7.1.2..1.8...7...9...4....3........659..59..72.6,0.516932487487793,1,0,4,MOM
52,9.58...76.........7...49.3.........9..1..82.....37.....7.......43...5.8...8.9...5,0.5261328220367432,1,1,4,MOM
53,...1......98.2...63...4..5.5.......3.61.........7..86...7.8.3..........9..52..4.8,0.5086402893066406,1,0,4,MOM
54,..3..........285..2......7......2..4.1.....2363...1.571....4.8..5....9...9.7.....,0.5070590972900391,1,0,4,MOM
55,.7.....9....4...82..21.9......5..4......1...71.36......2....3....5...1..8.1.26...,0.556734561920166,1,5,4,MOM
56,.6........4.7...8......613.1..4....5....2.8...5.....76...2..3..8...4..2.79...8...,0.507305383682251,1,0,4,MOM
57,.......5........21.39......4...51..7.17..49.....36.5......15...9.....16.64.......,0.7181370258331299,1,0,4,MOM
58,3....75.17.8..6......8....38....479..9...........23...962.....7.......6.....4.9..,0.8986222743988037,1,8,4,MOM
59,17.....36....9..4.3.6....8.6....82.12....5.......1....8....7....5...........51.63,0.6094019412994385,1,3,4,MOM
60,.........7...4.....9...612.4...1...7....2.5..5.1.98........1.6.....6.28....4.53..,0.6058120727539062,1,14,4,MOM
61,74..6..3...2..5....18..2..9.8..2.6..9......7...4.8......37.....6...9.....2...4...,0.5506241321563721,1,0,4,MOM
62,9...6........3.....3.8..4.6..5........9.8.3....4...297.2......4...3.....68.2...15,0.5464024543762207,1,1,4,MOM
63,.5367...9.......5.....2..16.....37.29......6....5......2..1...51.6....9....9...4.,0.5381348133087158,1,0,4,MOM
64,.....185...2..8.313..5..4..641......9....5..........8....9.6............5.9.4..72,0.6124112606048584,1,0,4,MOM
65,.....5.3...79..1...3....7.5.51....978....1.56.....8..........28.74.2.....9.......,0.6283829212188721,1,5,4,MOM
66,..1....8......45....5.7......273..........2..358.1....2.3.56...9.......1..6.9.7..,0.5495636463165283,1,0,4,MOM
67,.4........12........82..537......2..3...8...4..53.7.......4..6.9......7.2..79...1,0.5734317302703857,1,6,4,MOM
68,26..7..38....1..7......46.2.1...5....9.23.4.......72...........7......8...1..87..,0.5964376926422119,1,0,4,MOM
69,..1.2.....8...5.9..6.4..1......8..3.....42.5..97................7.....4..32.176.5,0.5115993022918701,1,0,4,MOM
70,..8.91.6....24....9...7..2...2...9....5....8.8..63.7.......7..1.56...4...1.......,0.6798226833343506,1,8,4,MOM
71,...3..59...9.....3....6..7.4.8.1........9.......52.9.86.....7....58..3..1......64,0.5049076080322266,1,1,4,MOM
72,.51..8....7.692.3......3.....7....92....7...1.6....45...........9..8.6..64.5.....,0.575474739074707,1,4,4,MOM
73,...3.....8..6...154...5.........4...2...6..8..7..9.34.....2...9..1..84..7.8....2.,0.6023519039154053,1,4,4,MOM
74,.....3..1.4....83...5.4.....641...8..1...7......3....75.9....6.....3..5....87...3,0.6219022274017334,1,0,4,MOM
75,.28..5...4..1..........3......4..85....2.....1...7...37...9..4.98.5....656...2...,0.581477165222168,1,0,4,MOM
76,......5..3.........9..18...1..9..26..6....4..98.1......7.3.........2.316.4.8....5,0.6203391551971436,1,0,4,MOM
77,............1.962..6...7.59..1.......9.8.4..2......346..8.....19.6..3.........58.,0.6164226531982422,1,0,4,MOM
78,........95...6..3..7...25..............7.4.6..32981...........8..5.2....76.39...2,0.6771585941314697,1,5,4,MOM
79,.....6.57...5.....1...8.3..8...32.....6.1.59.........6...1.........2.97.5.17..8..,0.5130565166473389,1,1,4,MOM
80,....16..7...7..93.2.7.....8839..........38..15........7......8..5.1........5.94..,0.6044199466705322,1,3,4,MOM
81,4...187..8.......2.....4..............6.53..1..726.43...1.7...6.3...1.8....6.....,0.5686690807342529,1,2,4,MOM
82,.....24..5.....9.8.2..65.7..8..3...1.74.......6......9.....4..5.......3..12..78..,0.5935423374176025,1,0,4,MOM
83,8.63......13....9....6....27..........5.6......1.492...3..1.........2.47....368..,0.5173070430755615,1,1,4,MOM
84,....91......2..87....6..1......5........6...3..79..2165......2.28..3.5....3..7...,0.5087668895721436,1,0,4,MOM
85,.9.........8.2.3....6......5.....4...1...528......4.73....6.83..6.1...2.18.2.....,0.5964059829711914,1,1,4,MOM
86,..5.......17.53..9.8.1...3...4..1.2...2....95...38.6.....7......2...43.......9...,0.5711936950683594,1,1,4,MOM
87,....6..59.84.1.3.......7.....8.........3....15..4..9..4.........5.78.24..97.....3,0.6198701858520508,1,0,4,MOM
88,......9.2..9....1.....65.....7.2........5..34.2.4...98.5...1....8...7..3.16.....5,0.6085021495819092,1,0,4,MOM
89,.8......36.....9.7....5..6.....9.......4.36..159..2........8.9..2...1.4...35....8,0.5634937286376953,1,3,4,MOM
90,1..9......8..7.4..4.5..2...........39...36.7.....1..9....24....2.45.1..8......7..,0.6034183502197266,1,1,4,MOM
91,..7..6.........1.4.4.2.3..94.8.....69..81.........9..........3...1.35.8.2....85..,0.577826976776123,1,2,4,MOM
92,..43..8.78....2.3..3...6.....69.5..2.9..7..4................5.6.........389.5..7.,0.5352613925933838,1,0,4,MOM
93,..42..7..2...6.......3..1....5..7..9.8.6....74.9..1.8..........61..52.4.........8,0.5327849388122559,1,0,4,MOM
94,..1....5..36.5...9..79....6.......3.6..8.1.......6.1.5.........598.2.....2..73...,0.5867915153503418,1,0,4,MOM
95,.....8.13......8....7.2..5..3...........965..5.8..7.21.5.3..4...........8...51..7,0.5127320289611816,1,3,4,MOM
96,8....3.577.5..63....2..4......8.9.....9.4.2.1.63.............3...4....7.2...9....,0.6969559192657471,1,1,4,MOM
97,7.......3..8.3.2.......7......9..4.79..46.5..36.8......3.5.......1....2.8....91..,0.6103670597076416,1,2,4,MOM
98,.....1...1.8.4.5...6..9.4.......9.....97....14..1..23...........574.6...8.....3.2,0.5485689640045166,1,1,4,MOM
99,.9..4.2..........35.69...........15..73...4....24...76.2...1.......9.7....5.7..4.,0.5195784568786621,1,0,4,MOM
100,7.89.......6..8.4....25..3.......1..6...1..2..7...5.6.....7....92...3...1...8.6..,0.5790061950683594,1,0,4,MOM
101,..86.7....7...541.9................2.4.2...8...7..35........6.9....5.7...52.9...4,0.5212411880493164,1,0,4,MOM
102,..........2..4...3..1.97.5......463.71.2.6.....2.........6.....2....53.7.3....9.8,0.5758073329925537,1,5,4,MOM
103,...9...4..81.....5..4.52......6.93...7....8..2.......4........16.3...9.....1.6.28,0.5253121852874756,1,0,4,MOM
104,7....6.5..6.....4....7...8..4.......1..3.......3..24......73.92..8.6....6.2..13..,0.5328490734100342,1,0,4,MOM
105,.....2..5.6.5..8....91...3.752.........38.......7......38.....1.....4..342...86..,0.561140775680542,1,0,4,MOM
106,.7......5....2.9..53....7....924.....285.9...........1.4..1...7..1....437..3.....,0.5262103080749512,1,0,4,MOM
107,...3...747....4....2....15.....2..9...36.....5...9..4.4......6..9.....1..7126....,0.6156024932861328,1,1,4,MOM
108,..2.4....68..51...7......8.....3...5......9..2.59..7.1.....9.78.....6.9...63.....,0.6897463798522949,1,15,4,MOM
109,.5.3.........8.49.8..9...6.97....2.........174.6....8...8..........3.1...94...67.,0.5877282619476318,1,0,4,MOM
110,1..28.59....5.6..17....9..2.7.4.8.1..3.....4...2..........9.....53...........4..9,0.5824882984161377,1,1,4,MOM
111,..76....14...........8.4.92.9.....5.68..72.....2..9.3.......5.6..5.238...........,0.5685136318206787,1,0,4,MOM
112,24......9..3..5.......67.3...5..4...9...8.27...1.....6......6.4.8......7...27.1..,0.5368990898132324,1,5,4,MOM
113,..325.........85.....7....8.......693.2.4....768...1...........8.......45..821.3.,0.5056490898132324,1,0,4,MOM
114,............8...37.98..12..........6.65...9..8..4.53....4.....2....8.....72.561..,0.5117568969726562,1,1,4,MOM
115,..2....9.....1.3........1.7..4....75.8.5.9.6..7......8...1.4.......3.5..1.5.67...,0.6439592838287354,1,0,4,MOM
116,....6..5.4.631...........8...5...46..1....52...3..2...9.........247.....1..25..9.,0.5824418067932129,1,2,4,MOM
117,...64..5..4.......5....8.......813....3.5...81....2..57..........54...36.82..5...,0.50661301612854,1,0,4,MOM
118,......6...34.9....6....8..3...6........4...5.25....1....8....4..96.2....1...8759.,0.5745182037353516,1,3,4,MOM
119,......29..4....6....7.58...68...7...1.2....6......4.8.............4.19...5.78..13,0.5685126781463623,1,0,4,MOM
120,......9....9.14..664.37......2..1.3..9...5....1..6...72..4...7......68........6..,0.5765848159790039,1,2,4,MOM
121,.6..7....5....36.14......9..94.2..7.8.......4..7.6.5...........3..1.4...756......,0.6393237113952637,1,10,4,MOM
122,7..........9.3....4.8..1..7.......8....627..5....45..95.3..4.....2...6......7.9.8,0.6233329772949219,1,3,4,MOM
123,....1...8.9....7...6...5.....6...3.2.2....4..51..8.....8.....7....6.2.3...3.9..61,0.6135132312774658,1,2,4,MOM
124,6.57....11.......8.9......2..1.3......7.4..6..8....9.5.1.9.3........5....74.8....,0.5786139965057373,1,4,4,MOM
125,............1.5....4...8..2..9..31......1....68.75...4..7.6..3..9....7...54...98.,0.597191333770752,1,3,4,MOM
126,..1..9..6.....23....96.3.24..........58.....96..7....1..........4..3.7..16....5.8,0.5994522571563721,1,0,4,MOM
127,.7...1..5.....5.4....3.2..1..8.1.....35...6..94.8....3.2....8....9....6....72....,0.5935461521148682,1,3,4,MOM
128,..48.7..31......6..9....8..8.6.....2....1..3..5.9....1.....654.6...5....4....1...,0.5915396213531494,1,1,4,MOM
129,..3......261.........376.......2...4.....9..5.75.4..86..............8..9.34.9.17.,0.5742247104644775,1,1,4,MOM
130,.4..6.17....52....1.......8..8.....5...8.32..627...9...1......6..4.52......7.....,0.549990177154541,1,0,4,MOM
131,...2..4.......82.5.51..........148.....9......29.......3.1...7...857....1...2.6.4,0.6981813907623291,1,5,4,MOM
132,5.1...3.8....7..2.......51.65.........9..2..4.2..9......47....32.......1.1...6..9,0.5605056285858154,1,3,4,MOM
133,2......8....4........9..746.6.2.5..4...3...7..4..76.2...3.1....6....8....1......2,0.8371343612670898,1,3,4,MOM
134,.74.81.......56.9....4...3....9....1..7..53....6..........2.....3....217...89...6,0.7636847496032715,1,0,4,MOM
135,..7.18..9..4..5..1......5..9217....88..5........4.9.....8.....76.9............28.,0.5660245418548584,1,0,4,MOM
136,.....8...1......95.5....3..2.....64.6..81.....9.4...3..4.......9.6.......3.524..9,0.5288112163543701,1,6,4,MOM
137,....4....3......62..12...3.......52...8674......8..64......18....9....1..6.7.9...,0.581484317779541,1,0,4,MOM
138,.435....7.......2.25.3.9.6...4..58.1..1..4...7............8..9...21.........3...5,0.6015853881835938,1,1,4,MOM
139,.....1.3.....7...93.....8.19.......7..7...18..2.64......2.....5...2...9.153.6..7.,0.8611748218536377,1,10,4,MOM
140,......9.1..4....7.1.....52.....9...3.73...2...9.75......81...6...19........5.7.32,1.2080442905426025,1,1,4,MOM
141,3......5.92.......86..7..4.....48......19...3.8.6...9.......4.1.4.5..739.....1...,0.8733577728271484,1,0,4,MOM
142,..2..7....1.....3...8..6..4..4....623...82..7...56.3.....4.5.........27.8.17.....,0.6214685440063477,1,1,4,MOM
143,..5.....6.46.9.3..81......22....7..85...2.........6.54...9.....1..8..4.......21.5,0.6659016609191895,1,0,4,MOM
144,.........3.5.4...2...26...8.1..........4..9.5.7.3.62.17........2...184..6..5...8.,0.7491016387939453,1,0,4,MOM
145,....9.5..92.3......7.6....4.....8.5.....3...24.1...69...7..2...1....3..5..2...16.,0.6674628257751465,1,2,4,MOM
146,............14..6...7.59.31........7.3.4..5..8.2.....9.169.4....4.2.7..6........8,0.8067977428436279,1,0,4,MOM
147,...71.9....2....1....9...26.2....3...4569....9.6..1.....8..5....7.2.....2.....53.,0.9867994785308838,1,4,4,MOM
148,.53..617...........6..98..22....1..4.4.8..3.9...........1....6...97..8...2....9.1,0.9421577453613281,1,7,4,MOM
149,..4.8.....5....26491.........7......3......57....54.1.........12..5..6.3.9..438..,0.8160912990570068,1,0,4,MOM
150,.....6.3.....1.8.27..3..95..1.6..3....52...94.389.....1.......5.8............54..,0.5641927719116211,1,0,4,MOM
151,4...7.9.........5...5..9.2.....4.7.1..8.......2..875.3..3.......9.....7818.4...3.,0.6736323833465576,1,3,4,MOM
152,.....17.......6.94.4.35..8.....8......19.7...93.2....5........9...5..47.8.4...5..,0.561887264251709,1,1,4,MOM
153,.53.2.1..1.....9.....47..583..7.8.....2.......4......9.6..9.71............75..46.,0.6363401412963867,1,6,4,MOM
154,1........7.2...64....2.7.8...5..9...91......3.....21.6........4287.......6.9..82.,0.5951337814331055,1,2,4,MOM
155,...3.5.....7.91..8......3..48......1....835...92...4........13...1.....4.4...9.25,0.5454318523406982,1,0,4,MOM
156,..5.....78..96.....3....9....1.......5...3.28.7.....14.2.6...9....2.8.6...4..9..5,0.5341999530792236,1,0,4,MOM
157,...........74....2..3.5...8.........9.6...5......6281.3....81...9.17.3.475...4...,0.5501282215118408,1,3,4,MOM
158,.64.9..5........18.8.3.2..7425..9....1..3.............3.....7.28..2....6.5.7.....,0.7259237766265869,1,0,4,MOM
159,.....4.7.....2.1..8...6.9.2.26..........3.8.7.5...1.....3.7..1.6..892..3.8.......,0.5141417980194092,1,0,4,MOM
160,....8....1......9..2913...6.........5789...1...236.........4....1...593.4..6..2..,0.5474147796630859,1,0,4,MOM
161,..6.9.........8.5274.....8.............9..5612.3..147............8.4.635....79...,0.7368392944335938,1,0,4,MOM
162,........11...5..8..9.1..7.4.7..8........49....3....479..9.36.....1..8....2...4..6,0.559117317199707,1,0,4,MOM
163,92...1.4...1.4..2.5..6.9.....4.........314.9....2....3.3....5..4...5.8...7.8.....,0.5505068302154541,1,0,4,MOM
164,........41....4....2..7.6...926..4......39.....7.5...29.3....2....9...4.51.7..8..,0.5457322597503662,1,0,4,MOM
165,.7.6....8.4.35..16.6..19.5...7........6.....5.9..74.....2....9....8.1....84......,0.5507118701934814,1,0,4,MOM
166,.........34.5..2...9.314................71.94..46..5..6.......2.17..8.6..3...78..,0.7418274879455566,1,6,4,MOM
167,....526...1...7.....6...2.1.....3...1.4...5..7.289.....819....3..3..5.8..2.......,0.7694344520568848,1,1,4,MOM
168,...5.1.82.5...9.....7.8...6276.1..5...5......3.....7.........6..839.........248..,0.8183887004852295,1,4,4,MOM
169,.......9..63..2.8....46.7...1.9...65.5......89.8......8.7....4...51......9.7.4...,0.7465188503265381,1,0,4,MOM
170,7........14.9...2....5846......3...8.......4..93......8.....1..21..483....7..1..6,0.6423299312591553,1,0,4,MOM
171,9....2..76...1..4.......532...4.....2...9.3...5...68......5....89.....7..7...861.,0.5697295665740967,1,1,4,MOM
172,......1..72...6.4.13.......4....3..2.6..9......8....5.....2739....8.....87.1..4.6,0.6912174224853516,1,4,4,MOM
173,96.14...8.45...9......2..3.....82....5...6...4..79.25.......4.3..4.....9.1.......,0.881678581237793,1,0,4,MOM
174,6...5.....8..........4...73......2....93..4.7.1.74..5.7...3...2.91.6.3...4.....8.,1.3283491134643555,1,3,4,MOM
175,....7.6..156...........2...8194....3...1..45............7.5.....6.2.7.8.3...68.2.,0.694983959197998,1,3,4,MOM
176,..1..2.76.3.......287..14..........8.13...92.7..2.4....9...........85.......3.8.9,0.6305627822875977,1,1,4,MOM
177,...........5.2...9.93.4.7.6.........5.1..8..4...2519....2.......3.....1..849.62..,0.7123310565948486,1,0,4,MOM
178,96.............2..4.59...7........125....893..7..3...8...5.31.....19.....92.8....,1.1514594554901123,1,1,4,MOM
179,.........9.48..6.....714..2.2..6...53.....2..6.81.7.........1...43....5...1.3..6.,1.3673431873321533,1,0,4,MOM
180,.2..94...3......4.8.95........4.2681......4.3.......5...3.5...2...1..3.......61.5,0.6215384006500244,1,0,4,MOM
181,.........4..87..15.3....82...9.3.....8.....6.2..15...3....6...7..7.85..93.....2..,1.0745480060577393,1,13,4,MOM
182,.....4.899......6.....9....4..2......5..3.72.8.7....4...2.....879.3.......8.1.4.6,1.2052278518676758,1,0,4,MOM
183,.......8.3...976.....8.39.....5............3...9.482.5.71.....2...4.....635....47,0.6025259494781494,1,0,4,MOM
184,........73.......87....63..........4..6.27.8..8...5921.51.7.....6...2.3......8..5,0.6264321804046631,1,0,4,MOM
185,8.......64.5..8...1......3.......2.5.518.9..........78.4....12...63...49...4.5...,0.5873351097106934,1,2,4,MOM
186,..8......6.18.3...42..5..........82...62.879...4....1.........37....4....593.7...,1.0013470649719238,1,0,4,MOM
187,..2..1....3...4..5.9...7.12.5.93...8...7.6...8.......6......16........5.9..15...3,0.5994400978088379,1,0,4,MOM
188,32............86.9....54..2......3.8...4...2..85....945.1..6.......3....462.9....,0.6715891361236572,1,0,4,MOM
189,.4..5...6...8.6..3..7.4.....2..3.....5...493...6..8...8....56....43...9....9....1,0.56341552734375,1,1,4,MOM
190,.3...4..77..23...6.4...5...1...2.......9.6......3..8.5..4...9.......92...95...7.3,0.624009370803833,1,0,4,MOM
191,....7.6..3..1..5492...8............1.6.7..48...58.4.......2.....213.....43....1..,0.6721718311309814,1,1,4,MOM
192,..69.....1.7.5.3.........5......4..3.8...3.72..1..7...8.5.764...6....1....91.....,0.6512901782989502,1,2,4,MOM
193,....7...41..58.....9......2.35.4......87...91.......3..5....1.8..63.....94...6..3,0.5115673542022705,1,0,4,MOM
194,...6...4..5.19.....13.8...262......8.71......9....4.71.....8...8.....3...6.53....,0.5240480899810791,1,3,4,MOM
195,...........1..2..335....8.6.....3..7...1.8.......4.539.98....2...53.....2..6.9.4.,0.6285097599029541,1,0,4,MOM
196,..2.3...58.....9.4694..7...4.3.....1....8..........29......6......2..31.9....5.62,0.5146586894989014,1,1,4,MOM
197,5.......21...6.5....6.73..8.5...9.2.....1...7....8...9.3.......28..3...5...4...31,0.5464003086090088,1,2,4,MOM
198,.4...95.39.2..7............43.........6.7.3....894....8...94...5......86...7.6..4,0.5315227508544922,1,1,4,MOM
199,..932..6........4.6...4.21...38....4........9.81.65....9...35.....1.....7....2.9.,0.5933172702789307,1,6,4,MOM
200,.......85.81.4.....37..1..4....13......4......2..6.7.....6...4..9...7..1..3...652,0.522716760635376,1,0,4,MOM
201,...638...3....1........5.8..2...7....8.5..47..4.....2.....9..4..9.7...1...4.1.26.,0.5546703338623047,1,0,4,MOM
202,...1....8...35.....5...9.........4..4....8.9..8.23....6.......77......3..34.76952,1.0337245464324951,1,1,4,MOM
203,...2..4.5....6.3...6...8....1..5......48327.9.3.6....2.......2......35..7.8.....3,1.345496654510498,1,0,4,MOM
204,..........76..1...8.2..6.5..9..7.3...6......214..6.9......14......3...2...59.2.7.,1.0393779277801514,1,1,4,MOM
205,.65....3.4.7....8...8..7..1.2...1.....68.....9....6........3...7...6.41..14..8..9,0.5306758880615234,1,0,4,MOM
206,..........45..9.2...2..46.1...2...4.4...1.....9...5..7.2.....1.5..7..46...8.6..9.,0.5059525966644287,1,0,4,MOM
207,....8...31......25...69..84..3..2....2.8.9....9..7......1.....9..7.3...63....8.4.,0.6129186153411865,1,9,4,MOM
208,.21..6..4..5....2..6....3......314.....4....85............7.9..8.25.4....3...264.,0.5445961952209473,1,3,4,MOM
209,.3.........2...6.16..5..2.8....1..7..1....8.3.....4..6..36....24..87....2..9....4,0.640326976776123,1,1,4,MOM
210,..7.6.....5.2..6...6....1.2..3.8...48....5.....1...2.3..2..3.41..........1.75.8..,0.498490571975708,1,0,4,MOM
211,.....3.6.5...18..9....7..8...9..4.......6...1..6....53.48....2.12...79.....2..7..,1.0071156024932861,1,0,4,MOM
212,..4.56...3.58...9........6..4.91..86.....2....2.7.5.3........1..8.1....4.....4..2,0.593388557434082,1,1,4,MOM
213,.....7.....6..4..99...6..5.....9.......7..3.22..8.1..7......13.65..18...8.3...7..,1.0040502548217773,1,1,4,MOM
214,..7......4.31...97.1.6.9..5.....2..........8....5..9.6.........9.641.3....8.67..4,0.6083164215087891,1,1,4,MOM
215,..8.....7..63...8....1.5.6..839.....97..1.5.........2..67..2...8...9....4....68..,0.738431453704834,1,2,4,MOM
216,...........3..68.5.4..8.9...3..7......4.1..7..8.9..3....84....7.7.83.2......91...,0.5854213237762451,1,2,4,MOM
217,.....3.4..7..9....438..5......5.2.1...27......4......8..9.3.82...3.4..6......7..3,0.5428204536437988,1,0,4,MOM
218,..........3.6.......4.2891.............497...82...147..........6..239..13.....846,0.5591905117034912,1,0,4,MOM
219,.8...5...3......47....2.5...2.5...36......2..43..9..7....4.3.1.6.8.7.4..5........,0.5501842498779297,1,2,4,MOM
220,..........4.18..5...89................1..8.495..4.3.26..7......3....9...9..53678.,0.5698003768920898,1,2,4,MOM
221,.6...53..5..4...8...19..........7....9...4.57.58...16...4..3.9.....5..7.9.......8,0.5551130771636963,1,0,4,MOM
222,.............7..5.516.28.4..........6.3.....7.89.52..1..8....9.9..6..8..76..1....,0.6591393947601318,1,0,4,MOM
223,......4...942...5.....5..7.47..1.....5.....3...1..95........2...267..1..7...8.94.,0.6300885677337646,1,2,4,MOM
224,.......9....69..5.52.7.........3...9.8.2.53...4..8...63...46..5..1......2..3..4..,0.6217832565307617,1,0,4,MOM
225,..3.2........8..758.13....696.8...5.....124..1...........6...3...693.8..........7,0.5712733268737793,1,0,4,MOM
226,4..7.1...75...3..82..........51....3....6..5.38...5.47.....4..1....1.8.2.......3.,0.6414339542388916,1,3,4,MOM
227,..........1.....47....563.2..........2..1..3.7..642..1.......1..73.25.8.5...3...4,0.8165450096130371,1,0,4,MOM
228,.73......2....6.....4...3.9.......8.7.1.8.4...2....761....1..2...6.2.......938.4.,0.62184739112854,1,5,4,MOM
229,.6...3.2.3..9...4.4.....5.8.........2...3......6..23.1.7.46....69.........82.7..9,0.5479145050048828,1,2,4,MOM
230,.6......23....2.9...1...576...........26..31..8.3.54....7.96..8.....7...1...5....,0.5528552532196045,1,0,4,MOM
