,num,runtime,success,number of backtracks,size,heuristics
33,.3..1........427.3.2.9.6.4.5...2....349..............1.....9.....6....8...5..346.,0.549243688583374,1,0,4,DPLL
34,....6.....5....97...2..5......2...8..74.......85.4.2.1..1..7...6....4...92.6..1..,0.5689280033111572,1,2,4,DPLL
35,...............731.541....8......5...219.4....4..6...7...58.........7.9..98.1...2,0.6361913681030273,1,1,4,DPLL
36,..8.........63...4..1...63..3...9...4......62......14....5..79.17.........54...83,0.5419785976409912,1,0,4,DPLL
37,.........9..1....2..4.28...65....7....1.....3..97.2........5.7..4.....61.35.1.9..,0.5645532608032227,1,0,4,DPLL
38,.....2....134.9..27.9....15.....5...1...8...6.6.97..8.5....6.....2.........2...3.,0.6040735244750977,1,0,4,DPLL
39,.....8..9......28..3..7.....48..........2....6.7..913......39...9..1.4..57.6....1,0.6378583908081055,1,5,4,DPLL
40,...71....5..............53.16..2.3......3...9.456......9.2...7.6.....2.3.....6.81,1.5595481395721436,1,97,4,DPLL
41,............8.5.492...6.3.1..9..........21.38...3.......5........6..48..13...96.2,0.9170243740081787,1,0,4,DPLL
42,.....2.73.8.........57..2..9......1.8.......46..815.9.......46.4.....5.2....96...,0.8186516761779785,1,0,4,DPLL
43,..........7.48..9...4.2.37.1....5..2.....3..7..3...64..4.........631.........891.,0.56396484375,1,0,4,DPLL
44,.............67.....7.8..12..........3...65..5.1...893.7.........9..1.24..439...8,0.5420656204223633,1,0,4,DPLL
45,.......13....4......4698...........8.3....7...28.69.....1.3..6...92....76...8...1,0.7413032054901123,1,13,4,DPLL
46,.......1..2....93..65.3....94..5......78..2..6..........12....4...6.98........127,0.5537197589874268,1,0,4,DPLL
47,5.1.83..7...72...........1...8....2..1..5.9....3.....1...9...8..4...75..39.4.....,0.5537874698638916,1,0,4,DPLL
48,.5....8...1.....32..8.....6.9........4.8..6.5.....7.....2.7...33....1..4..562..1.,0.6919128894805908,1,4,4,DPLL
49,..5..1.8..4......9..7659.1........7...42......1....8.6....35..........9.97....1.8,0.5998437404632568,1,2,4,DPLL
50,..7....3..5...9..19.........2.......5...3..29.8..741.3...4.8.....2.....6....158..,0.668658971786499,1,0,4,DPLL
51,....5...........4...36.1..8......7.1.2..1.8...7...9...4....3........659..59..72.6,0.6424815654754639,1,0,4,DPLL
52,9.58...76.........7...49.3.........9..1..82.....37.....7.......43...5.8...8.9...5,0.6273207664489746,1,4,4,DPLL
53,...1......98.2...63...4..5.5.......3.61.........7..86...7.8.3..........9..52..4.8,0.5700621604919434,1,0,4,DPLL
54,..3..........285..2......7......2..4.1.....2363...1.571....4.8..5....9...9.7.....,0.5998439788818359,1,2,4,DPLL
55,.7.....9....4...82..21.9......5..4......1...71.36......2....3....5...1..8.1.26...,0.6348183155059814,1,3,4,DPLL
56,.6........4.7...8......613.1..4....5....2.8...5.....76...2..3..8...4..2.79...8...,0.5372202396392822,1,0,4,DPLL
57,.......5........21.39......4...51..7.17..49.....36.5......15...9.....16.64.......,0.5726070404052734,1,0,4,DPLL
58,3....75.17.8..6......8....38....479..9...........23...962.....7.......6.....4.9..,0.663851261138916,1,5,4,DPLL
59,17.....36....9..4.3.6....8.6....82.12....5.......1....8....7....5...........51.63,0.6543653011322021,1,5,4,DPLL
60,.........7...4.....9...612.4...1...7....2.5..5.1.98........1.6.....6.28....4.53..,0.693446159362793,1,13,4,DPLL
61,74..6..3...2..5....18..2..9.8..2.6..9......7...4.8......37.....6...9.....2...4...,0.6051712036132812,1,0,4,DPLL
62,9...6........3.....3.8..4.6..5........9.8.3....4...297.2......4...3.....68.2...15,0.573584794998169,1,0,4,DPLL
63,.5367...9.......5.....2..16.....37.29......6....5......2..1...51.6....9....9...4.,0.673884391784668,1,0,4,DPLL
64,.....185...2..8.313..5..4..641......9....5..........8....9.6............5.9.4..72,0.6150541305541992,1,0,4,DPLL
65,.....5.3...79..1...3....7.5.51....978....1.56.....8..........28.74.2.....9.......,0.6411476135253906,1,4,4,DPLL
66,..1....8......45....5.7......273..........2..358.1....2.3.56...9.......1..6.9.7..,0.5852282047271729,1,0,4,DPLL
67,.4........12........82..537......2..3...8...4..53.7.......4..6.9......7.2..79...1,0.6203446388244629,1,3,4,DPLL
68,26..7..38....1..7......46.2.1...5....9.23.4.......72...........7......8...1..87..,0.6317079067230225,1,0,4,DPLL
69,..1.2.....8...5.9..6.4..1......8..3.....42.5..97................7.....4..32.176.5,0.6772291660308838,1,0,4,DPLL
70,..8.91.6....24....9...7..2...2...9....5....8.8..63.7.......7..1.56...4...1.......,0.6363770961761475,1,6,4,DPLL
71,...3..59...9.....3....6..7.4.8.1........9.......52.9.86.....7....58..3..1......64,0.5854361057281494,1,8,4,DPLL
72,.51..8....7.692.3......3.....7....92....7...1.6....45...........9..8.6..64.5.....,0.6001121997833252,1,7,4,DPLL
73,...3.....8..6...154...5.........4...2...6..8..7..9.34.....2...9..1..84..7.8....2.,0.7896373271942139,1,37,4,DPLL
74,.....3..1.4....83...5.4.....641...8..1...7......3....75.9....6.....3..5....87...3,0.6341538429260254,1,0,4,DPLL
75,.28..5...4..1..........3......4..85....2.....1...7...37...9..4.98.5....656...2...,0.5955567359924316,1,0,4,DPLL
76,......5..3.........9..18...1..9..26..6....4..98.1......7.3.........2.316.4.8....5,0.6584773063659668,1,0,4,DPLL
77,............1.962..6...7.59..1.......9.8.4..2......346..8.....19.6..3.........58.,0.5788388252258301,1,0,4,DPLL
78,........95...6..3..7...25..............7.4.6..32981...........8..5.2....76.39...2,0.6235501766204834,1,1,4,DPLL
79,.....6.57...5.....1...8.3..8...32.....6.1.59.........6...1.........2.97.5.17..8..,0.6013760566711426,1,0,4,DPLL
80,....16..7...7..93.2.7.....8839..........38..15........7......8..5.1........5.94..,0.7803897857666016,1,14,4,DPLL
81,4...187..8.......2.....4..............6.53..1..726.43...1.7...6.3...1.8....6.....,0.6508100032806396,1,10,4,DPLL
82,.....24..5.....9.8.2..65.7..8..3...1.74.......6......9.....4..5.......3..12..78..,0.5381760597229004,1,0,4,DPLL
83,8.63......13....9....6....27..........5.6......1.492...3..1.........2.47....368..,0.7029979228973389,1,25,4,DPLL
84,....91......2..87....6..1......5........6...3..79..2165......2.28..3.5....3..7...,0.5755982398986816,1,0,4,DPLL
85,.9.........8.2.3....6......5.....4...1...528......4.73....6.83..6.1...2.18.2.....,0.5873615741729736,1,0,4,DPLL
86,..5.......17.53..9.8.1...3...4..1.2...2....95...38.6.....7......2...43.......9...,0.562990665435791,1,1,4,DPLL
87,....6..59.84.1.3.......7.....8.........3....15..4..9..4.........5.78.24..97.....3,0.6416730880737305,1,0,4,DPLL
88,......9.2..9....1.....65.....7.2........5..34.2.4...98.5...1....8...7..3.16.....5,0.6084432601928711,1,1,4,DPLL
89,.8......36.....9.7....5..6.....9.......4.36..159..2........8.9..2...1.4...35....8,0.637831449508667,1,3,4,DPLL
90,1..9......8..7.4..4.5..2...........39...36.7.....1..9....24....2.45.1..8......7..,0.6059789657592773,1,13,4,DPLL
91,..7..6.........1.4.4.2.3..94.8.....69..81.........9..........3...1.35.8.2....85..,0.5946404933929443,1,0,4,DPLL
92,..43..8.78....2.3..3...6.....69.5..2.9..7..4................5.6.........389.5..7.,0.6697952747344971,1,13,4,DPLL
93,..42..7..2...6.......3..1....5..7..9.8.6....74.9..1.8..........61..52.4.........8,0.7360045909881592,1,0,4,DPLL
94,..1....5..36.5...9..79....6.......3.6..8.1.......6.1.5.........598.2.....2..73...,0.6473963260650635,1,0,4,DPLL
95,.....8.13......8....7.2..5..3...........965..5.8..7.21.5.3..4...........8...51..7,0.5388402938842773,1,2,4,DPLL
96,8....3.577.5..63....2..4......8.9.....9.4.2.1.63.............3...4....7.2...9....,0.5202569961547852,1,1,4,DPLL
97,7.......3..8.3.2.......7......9..4.79..46.5..36.8......3.5.......1....2.8....91..,0.5726499557495117,1,7,4,DPLL
98,.....1...1.8.4.5...6..9.4.......9.....97....14..1..23...........574.6...8.....3.2,0.5348961353302002,1,4,4,DPLL
99,.9..4.2..........35.69...........15..73...4....24...76.2...1.......9.7....5.7..4.,0.6461005210876465,1,0,4,DPLL
100,7.89.......6..8.4....25..3.......1..6...1..2..7...5.6.....7....92...3...1...8.6..,0.508044958114624,1,0,4,DPLL
101,..86.7....7...541.9................2.4.2...8...7..35........6.9....5.7...52.9...4,0.5068826675415039,1,0,4,DPLL
102,..........2..4...3..1.97.5......463.71.2.6.....2.........6.....2....53.7.3....9.8,0.5337574481964111,1,0,4,DPLL
103,...9...4..81.....5..4.52......6.93...7....8..2.......4........16.3...9.....1.6.28,0.6705672740936279,1,4,4,DPLL
104,7....6.5..6.....4....7...8..4.......1..3.......3..24......73.92..8.6....6.2..13..,0.5056781768798828,1,0,4,DPLL
105,.....2..5.6.5..8....91...3.752.........38.......7......38.....1.....4..342...86..,0.5038726329803467,1,0,4,DPLL
106,.7......5....2.9..53....7....924.....285.9...........1.4..1...7..1....437..3.....,0.5029089450836182,1,0,4,DPLL
107,...3...747....4....2....15.....2..9...36.....5...9..4.4......6..9.....1..7126....,0.6610689163208008,1,32,4,DPLL
108,..2.4....68..51...7......8.....3...5......9..2.59..7.1.....9.78.....6.9...63.....,0.8241109848022461,1,31,4,DPLL
109,.5.3.........8.49.8..9...6.97....2.........174.6....8...8..........3.1...94...67.,0.5048327445983887,1,0,4,DPLL
110,1..28.59....5.6..17....9..2.7.4.8.1..3.....4...2..........9.....53...........4..9,0.5091848373413086,1,1,4,DPLL
111,..76....14...........8.4.92.9.....5.68..72.....2..9.3.......5.6..5.238...........,0.5968177318572998,1,0,4,DPLL
112,24......9..3..5.......67.3...5..4...9...8.27...1.....6......6.4.8......7...27.1..,0.6260123252868652,1,11,4,DPLL
113,..325.........85.....7....8.......693.2.4....768...1...........8.......45..821.3.,0.6649668216705322,1,0,4,DPLL
114,............8...37.98..12..........6.65...9..8..4.53....4.....2....8.....72.561..,0.6874241828918457,1,3,4,DPLL
115,..2....9.....1.3........1.7..4....75.8.5.9.6..7......8...1.4.......3.5..1.5.67...,0.7015087604522705,1,1,4,DPLL
116,....6..5.4.631...........8...5...46..1....52...3..2...9.........247.....1..25..9.,0.5365555286407471,1,0,4,DPLL
117,...64..5..4.......5....8.......813....3.5...81....2..57..........54...36.82..5...,0.653315544128418,1,0,4,DPLL
118,......6...34.9....6....8..3...6........4...5.25....1....8....4..96.2....1...8759.,0.6557934284210205,1,1,4,DPLL
119,......29..4....6....7.58...68...7...1.2....6......4.8.............4.19...5.78..13,0.6609768867492676,1,2,4,DPLL
120,......9....9.14..664.37......2..1.3..9...5....1..6...72..4...7......68........6..,0.5509452819824219,1,2,4,DPLL
121,.6..7....5....36.14......9..94.2..7.8.......4..7.6.5...........3..1.4...756......,0.6447107791900635,1,9,4,DPLL
122,7..........9.3....4.8..1..7.......8....627..5....45..95.3..4.....2...6......7.9.8,0.5423178672790527,1,1,4,DPLL
123,....1...8.9....7...6...5.....6...3.2.2....4..51..8.....8.....7....6.2.3...3.9..61,0.6075854301452637,1,1,4,DPLL
124,6.57....11.......8.9......2..1.3......7.4..6..8....9.5.1.9.3........5....74.8....,0.7046384811401367,1,9,4,DPLL
125,............1.5....4...8..2..9..31......1....68.75...4..7.6..3..9....7...54...98.,0.5789229869842529,1,1,4,DPLL
126,..1..9..6.....23....96.3.24..........58.....96..7....1..........4..3.7..16....5.8,0.7960364818572998,1,0,4,DPLL
127,.7...1..5.....5.4....3.2..1..8.1.....35...6..94.8....3.2....8....9....6....72....,0.7573957443237305,1,19,4,DPLL
128,..48.7..31......6..9....8..8.6.....2....1..3..5.9....1.....654.6...5....4....1...,0.6894500255584717,1,3,4,DPLL
129,..3......261.........376.......2...4.....9..5.75.4..86..............8..9.34.9.17.,0.6787052154541016,1,2,4,DPLL
130,.4..6.17....52....1.......8..8.....5...8.32..627...9...1......6..4.52......7.....,0.8251137733459473,1,1,4,DPLL
131,...2..4.......82.5.51..........148.....9......29.......3.1...7...857....1...2.6.4,0.6547422409057617,1,3,4,DPLL
132,5.1...3.8....7..2.......51.65.........9..2..4.2..9......47....32.......1.1...6..9,0.6891446113586426,1,1,4,DPLL
133,2......8....4........9..746.6.2.5..4...3...7..4..76.2...3.1....6....8....1......2,0.6311163902282715,1,3,4,DPLL
134,.74.81.......56.9....4...3....9....1..7..53....6..........2.....3....217...89...6,0.6800575256347656,1,0,4,DPLL
135,..7.18..9..4..5..1......5..9217....88..5........4.9.....8.....76.9............28.,0.7001857757568359,1,0,4,DPLL
136,.....8...1......95.5....3..2.....64.6..81.....9.4...3..4.......9.6.......3.524..9,0.6611192226409912,1,8,4,DPLL
137,....4....3......62..12...3.......52...8674......8..64......18....9....1..6.7.9...,0.5738685131072998,1,0,4,DPLL
138,.435....7.......2.25.3.9.6...4..58.1..1..4...7............8..9...21.........3...5,0.7296137809753418,1,2,4,DPLL
139,.....1.3.....7...93.....8.19.......7..7...18..2.64......2.....5...2...9.153.6..7.,0.6735761165618896,1,8,4,DPLL
140,......9.1..4....7.1.....52.....9...3.73...2...9.75......81...6...19........5.7.32,0.680558443069458,1,0,4,DPLL
141,3......5.92.......86..7..4.....48......19...3.8.6...9.......4.1.4.5..739.....1...,0.7163362503051758,1,10,4,DPLL
142,..2..7....1.....3...8..6..4..4....623...82..7...56.3.....4.5.........27.8.17.....,0.6440556049346924,1,1,4,DPLL
143,..5.....6.46.9.3..81......22....7..85...2.........6.54...9.....1..8..4.......21.5,0.7007884979248047,1,1,4,DPLL
144,.........3.5.4...2...26...8.1..........4..9.5.7.3.62.17........2...184..6..5...8.,0.596271276473999,1,0,4,DPLL
145,....9.5..92.3......7.6....4.....8.5.....3...24.1...69...7..2...1....3..5..2...16.,0.5592367649078369,1,1,4,DPLL
146,............14..6...7.59.31........7.3.4..5..8.2.....9.169.4....4.2.7..6........8,0.5935459136962891,1,0,4,DPLL
147,...71.9....2....1....9...26.2....3...4569....9.6..1.....8..5....7.2.....2.....53.,0.7802948951721191,1,20,4,DPLL
148,.53..617...........6..98..22....1..4.4.8..3.9...........1....6...97..8...2....9.1,0.5418217182159424,1,2,4,DPLL
149,..4.8.....5....26491.........7......3......57....54.1.........12..5..6.3.9..438..,0.5774326324462891,1,0,4,DPLL
150,.....6.3.....1.8.27..3..95..1.6..3....52...94.389.....1.......5.8............54..,0.5808300971984863,1,0,4,DPLL
151,4...7.9.........5...5..9.2.....4.7.1..8.......2..875.3..3.......9.....7818.4...3.,0.6198196411132812,1,0,4,DPLL
152,.....17.......6.94.4.35..8.....8......19.7...93.2....5........9...5..47.8.4...5..,0.5893115997314453,1,10,4,DPLL
153,.53.2.1..1.....9.....47..583..7.8.....2.......4......9.6..9.71............75..46.,0.5944442749023438,1,16,4,DPLL
154,1........7.2...64....2.7.8...5..9...91......3.....21.6........4287.......6.9..82.,0.5916974544525146,1,0,4,DPLL
155,...3.5.....7.91..8......3..48......1....835...92...4........13...1.....4.4...9.25,0.5054850578308105,1,0,4,DPLL
156,..5.....78..96.....3....9....1.......5...3.28.7.....14.2.6...9....2.8.6...4..9..5,0.6960351467132568,1,6,4,DPLL
157,...........74....2..3.5...8.........9.6...5......6281.3....81...9.17.3.475...4...,0.7983076572418213,1,29,4,DPLL
158,.64.9..5........18.8.3.2..7425..9....1..3.............3.....7.28..2....6.5.7.....,0.5142650604248047,1,1,4,DPLL
159,.....4.7.....2.1..8...6.9.2.26..........3.8.7.5...1.....3.7..1.6..892..3.8.......,0.5850362777709961,1,0,4,DPLL
160,....8....1......9..2913...6.........5789...1...236.........4....1...593.4..6..2..,0.5149044990539551,1,0,4,DPLL
161,..6.9.........8.5274.....8.............9..5612.3..147............8.4.635....79...,0.5994701385498047,1,0,4,DPLL
162,........11...5..8..9.1..7.4.7..8........49....3....479..9.36.....1..8....2...4..6,0.5643768310546875,1,0,4,DPLL
163,92...1.4...1.4..2.5..6.9.....4.........314.9....2....3.3....5..4...5.8...7.8.....,0.546760082244873,1,9,4,DPLL
164,........41....4....2..7.6...926..4......39.....7.5...29.3....2....9...4.51.7..8..,0.5702033042907715,1,0,4,DPLL
165,.7.6....8.4.35..16.6..19.5...7........6.....5.9..74.....2....9....8.1....84......,0.5349862575531006,1,3,4,DPLL
166,.........34.5..2...9.314................71.94..46..5..6.......2.17..8.6..3...78..,0.6672751903533936,1,8,4,DPLL
167,....526...1...7.....6...2.1.....3...1.4...5..7.289.....819....3..3..5.8..2.......,0.5840685367584229,1,1,4,DPLL
168,...5.1.82.5...9.....7.8...6276.1..5...5......3.....7.........6..839.........248..,0.7746636867523193,1,13,4,DPLL
169,.......9..63..2.8....46.7...1.9...65.5......89.8......8.7....4...51......9.7.4...,0.5640654563903809,1,0,4,DPLL
170,7........14.9...2....5846......3...8.......4..93......8.....1..21..483....7..1..6,0.5295777320861816,1,0,4,DPLL
171,9....2..76...1..4.......532...4.....2...9.3...5...68......5....89.....7..7...861.,0.7224652767181396,1,24,4,DPLL
172,......1..72...6.4.13.......4....3..2.6..9......8....5.....2739....8.....87.1..4.6,0.7102494239807129,1,14,4,DPLL
173,96.14...8.45...9......2..3.....82....5...6...4..79.25.......4.3..4.....9.1.......,0.6242935657501221,1,0,4,DPLL
174,6...5.....8..........4...73......2....93..4.7.1.74..5.7...3...2.91.6.3...4.....8.,0.6081507205963135,1,17,4,DPLL
175,....7.6..156...........2...8194....3...1..45............7.5.....6.2.7.8.3...68.2.,0.5777096748352051,1,0,4,DPLL
176,..1..2.76.3.......287..14..........8.13...92.7..2.4....9...........85.......3.8.9,0.5286979675292969,1,0,4,DPLL
177,...........5.2...9.93.4.7.6.........5.1..8..4...2519....2.......3.....1..849.62..,0.6414899826049805,1,7,4,DPLL
178,96.............2..4.59...7........125....893..7..3...8...5.31.....19.....92.8....,0.6051123142242432,1,4,4,DPLL
179,.........9.48..6.....714..2.2..6...53.....2..6.81.7.........1...43....5...1.3..6.,0.607724666595459,1,0,4,DPLL
180,.2..94...3......4.8.95........4.2681......4.3.......5...3.5...2...1..3.......61.5,0.6286098957061768,1,2,4,DPLL
181,.........4..87..15.3....82...9.3.....8.....6.2..15...3....6...7..7.85..93.....2..,0.5878746509552002,1,0,4,DPLL
182,.....4.899......6.....9....4..2......5..3.72.8.7....4...2.....879.3.......8.1.4.6,0.6080443859100342,1,0,4,DPLL
183,.......8.3...976.....8.39.....5............3...9.482.5.71.....2...4.....635....47,0.595632791519165,1,0,4,DPLL
184,........73.......87....63..........4..6.27.8..8...5921.51.7.....6...2.3......8..5,0.5444190502166748,1,0,4,DPLL
185,8.......64.5..8...1......3.......2.5.518.9..........78.4....12...63...49...4.5...,0.6066317558288574,1,7,4,DPLL
186,..8......6.18.3...42..5..........82...62.879...4....1.........37....4....593.7...,0.5967848300933838,1,0,4,DPLL
187,..2..1....3...4..5.9...7.12.5.93...8...7.6...8.......6......16........5.9..15...3,0.5819287300109863,1,4,4,DPLL
188,32............86.9....54..2......3.8...4...2..85....945.1..6.......3....462.9....,0.5585882663726807,1,0,4,DPLL
189,.4..5...6...8.6..3..7.4.....2..3.....5...493...6..8...8....56....43...9....9....1,0.5752267837524414,1,6,4,DPLL
190,.3...4..77..23...6.4...5...1...2.......9.6......3..8.5..4...9.......92...95...7.3,1.1351256370544434,1,63,4,DPLL
191,....7.6..3..1..5492...8............1.6.7..48...58.4.......2.....213.....43....1..,0.5985620021820068,1,2,4,DPLL
192,..69.....1.7.5.3.........5......4..3.8...3.72..1..7...8.5.764...6....1....91.....,0.5182275772094727,1,1,4,DPLL
193,....7...41..58.....9......2.35.4......87...91.......3..5....1.8..63.....94...6..3,0.5464358329772949,1,1,4,DPLL
194,...6...4..5.19.....13.8...262......8.71......9....4.71.....8...8.....3...6.53....,0.540874719619751,1,4,4,DPLL
195,...........1..2..335....8.6.....3..7...1.8.......4.539.98....2...53.....2..6.9.4.,0.5924770832061768,1,0,4,DPLL
196,..2.3...58.....9.4694..7...4.3.....1....8..........29......6......2..31.9....5.62,0.5712122917175293,1,2,4,DPLL
197,5.......21...6.5....6.73..8.5...9.2.....1...7....8...9.3.......28..3...5...4...31,0.5458424091339111,1,5,4,DPLL
198,.4...95.39.2..7............43.........6.7.3....894....8...94...5......86...7.6..4,0.7321717739105225,1,1,4,DPLL
199,..932..6........4.6...4.21...38....4........9.81.65....9...35.....1.....7....2.9.,0.6915655136108398,1,17,4,DPLL
200,.......85.81.4.....37..1..4....13......4......2..6.7.....6...4..9...7..1..3...652,0.5042505264282227,1,0,4,DPLL
201,...638...3....1........5.8..2...7....8.5..47..4.....2.....9..4..9.7...1...4.1.26.,0.5667934417724609,1,0,4,DPLL
202,...1....8...35.....5...9.........4..4....8.9..8.23....6.......77......3..34.76952,0.5238945484161377,1,1,4,DPLL
203,...2..4.5....6.3...6...8....1..5......48327.9.3.6....2.......2......35..7.8.....3,0.6114678382873535,1,0,4,DPLL
204,..........76..1...8.2..6.5..9..7.3...6......214..6.9......14......3...2...59.2.7.,0.6703445911407471,1,2,4,DPLL
205,.65....3.4.7....8...8..7..1.2...1.....68.....9....6........3...7...6.41..14..8..9,0.5974047183990479,1,5,4,DPLL
206,..........45..9.2...2..46.1...2...4.4...1.....9...5..7.2.....1.5..7..46...8.6..9.,0.6577095985412598,1,1,4,DPLL
207,....8...31......25...69..84..3..2....2.8.9....9..7......1.....9..7.3...63....8.4.,0.7966599464416504,1,21,4,DPLL
208,.21..6..4..5....2..6....3......314.....4....85............7.9..8.25.4....3...264.,0.5991406440734863,1,1,4,DPLL
209,.3.........2...6.16..5..2.8....1..7..1....8.3.....4..6..36....24..87....2..9....4,0.6904323101043701,1,5,4,DPLL
210,..7.6.....5.2..6...6....1.2..3.8...48....5.....1...2.3..2..3.41..........1.75.8..,0.5533027648925781,1,0,4,DPLL
211,.....3.6.5...18..9....7..8...9..4.......6...1..6....53.48....2.12...79.....2..7..,0.6454029083251953,1,5,4,DPLL
212,..4.56...3.58...9........6..4.91..86.....2....2.7.5.3........1..8.1....4.....4..2,0.5465476512908936,1,1,4,DPLL
213,.....7.....6..4..99...6..5.....9.......7..3.22..8.1..7......13.65..18...8.3...7..,0.5386004447937012,1,0,4,DPLL
214,..7......4.31...97.1.6.9..5.....2..........8....5..9.6.........9.641.3....8.67..4,0.5925474166870117,1,7,4,DPLL
215,..8.....7..63...8....1.5.6..839.....97..1.5.........2..67..2...8...9....4....68..,0.5565991401672363,1,3,4,DPLL
216,...........3..68.5.4..8.9...3..7......4.1..7..8.9..3....84....7.7.83.2......91...,0.5562083721160889,1,5,4,DPLL
217,.....3.4..7..9....438..5......5.2.1...27......4......8..9.3.82...3.4..6......7..3,0.6601672172546387,1,0,4,DPLL
218,..........3.6.......4.2891.............497...82...147..........6..239..13.....846,0.659604549407959,1,0,4,DPLL
219,.8...5...3......47....2.5...2.5...36......2..43..9..7....4.3.1.6.8.7.4..5........,0.7662334442138672,1,4,4,DPLL
220,..........4.18..5...89................1..8.495..4.3.26..7......3....9...9..53678.,0.7497224807739258,1,5,4,DPLL
221,.6...53..5..4...8...19..........7....9...4.57.58...16...4..3.9.....5..7.9.......8,0.5546107292175293,1,0,4,DPLL
222,.............7..5.516.28.4..........6.3.....7.89.52..1..8....9.9..6..8..76..1....,0.7644815444946289,1,0,4,DPLL
223,......4...942...5.....5..7.47..1.....5.....3...1..95........2...267..1..7...8.94.,0.6718423366546631,1,1,4,DPLL
224,.......9....69..5.52.7.........3...9.8.2.53...4..8...63...46..5..1......2..3..4..,0.6658446788787842,1,0,4,DPLL
225,..3.2........8..758.13....696.8...5.....124..1...........6...3...693.8..........7,0.5255279541015625,1,3,4,DPLL
226,4..7.1...75...3..82..........51....3....6..5.38...5.47.....4..1....1.8.2.......3.,0.5931932926177979,1,1,4,DPLL
227,..........1.....47....563.2..........2..1..3.7..642..1.......1..73.25.8.5...3...4,0.5123372077941895,1,0,4,DPLL
