,num,runtime,success,number of backtracks,size,heuristics
35,..5G1.....2C.E7..3...2.8...F.G...164.GE..7...F..7....5......82..8..D47C.3..2.......3E8F....4GA.....5.D.6E..8.C4.E..6.A..9D.....84.....25..D.9..G.GB.6..A8.9.3.....D2C....4317.......B..1.257F..C..GB......F....2..8...9..E4.B15...3.A...1.C...6..D4.2E.....9C3..,209.11725330352783,1,2547,16,DPLL
36,..CG..8D.2.5...9.3.97A.......E....1.6.G..AB4........24.E3...C.A...G..EDF.1....6.AB..9..6.FC.E..8.F........G9..D5.7.3...8.DA..F.B9.B..GA.C...D.8.GD..85........4.E..2.D6.9..7..5F.6....9.58F..1...G.4...26.D1........D9F..7.8.B....7.......9AF.G.5...E.7.G3..62..,47.93990874290466,1,0,16,DPLL
37,4..C....F..BA5...35.G......6178..A..9.....1..G2E..D...8A..9...B..C.G8.5...F1.2....2B3..GC7.D......3.19EF.....6.51.F..A.7...34..8G..3E...1.5..4.B5.1.....72D8.E......7.21G..E9F....7.5F...B.A8.G..E...6..31...D..CD6..3.....F..1..195D......4.36...GA4..8....F..7,50.03099584579468,1,30,16,DPLL
38,.A..7..G..19.D.88...CD.9.............1..8GAF..E..61..85..2....A44E852G...3.C....A..6D..5B...9..E..C...91..4..B8....34E.6.D..F..AC..A..G.9.752....15..7..EA...F..E..8...3G..2A..D....A.B...D1C8357D....1..68..2G..5..FBCA..G.............F.54...6F.4.G6..2..A..1.,54.217000007629395,1,131,16,DPLL
39,7...6F.1...B8....3E...98...D.7.5.6...C3..5.....DF5...2...7....143.8.F.6.7..CD..99E..G14......3.BG..B8.DA9..1F.5........53...G.C..8.E...DG........F.43..91E.2A..62.9......6C4..GEA..65..G.D.F.9.25C....F...D...73E.....7..FG...D.B.A.E...41...C9....D9...C.A5...F,51.279216051101685,1,78,16,DPLL
40,...753B...G..8.......81.2.....G..9.2DE4......A5...EG7F295.A41.3DC3.6...E...D8.9...7..B83.5.9C.EA...9CA6.82.E43..E8.19.D.3B...62..43...A8.9.5G.12..984.G2.C36B...AG.5E.7.D8B..4...D.E3...1...A.C897.D24.5B1F36E...56......428D.B..E.....D.A5.......4..6...D9C5...,49.72689437866211,1,47,16,DPLL
41,.8.5.D.C.B...E.......1.A.2E86.C4E4.....GC9.D7325C23..5.9.AG6....8AD.......C1E7.959.4G.6E8........B2CA.1...9.4...7....2CD.34.A8.12.C8.95.E16....A...D.B...C.2957........294.7B.DCB.G9C4.......182....5AD.1.3..296A1B3F.26D.....E76C.2139.7.B.......9...G.A.2.C.1.,47.431997537612915,1,0,16,DPLL
42,3..E5.CD..1..A.....5F..32..C.1..B17....6....D......271.A..F..954.28.E...9...6....D67..A...E495FG.9..1..G..A5E.2......7.9F.B..........9.25.8......5.8GD..7..A..C.7FB4AC...G..28D....D...B...6.37.DCF..6..B.71A......6....A....F92..3.B..8C..E7.....A..F..84.2C..6,54.060999631881714,1,134,16,DPLL
43,..A752..C......G.C.BA..G....93..D...E389....BF..G..84FBC.ED....24...G...B....A..C7...E348.......28.E1.7.36G.F..4...6.B9.A...E.7..E.3...2.DA.1...9..G.45F.3.67.BA.......B28F...G6..8....7...G...D6....G4.752A3..B..52....DGE9...F..49....F..8G.2.8......5..B4DC..,67.28399991989136,1,409,16,DPLL
44,....G..2..149A...94A.6C..E.G7F....7G1.E.A..B...6E......DF5..4....72.895.......6.3..1F.G.5.9.C4....D...24.....9.5..9F.C6......D3..A1......FE.5C..5.E.....1C...7....G7.F.E.2.DA..3.4.......3A5.B1....E..A18......91...4..B.6.7G8....AD7.8..GC.314...C962..E..A....,250.062438249588,0,4182,16,DPLL
45,....B.A16.E3GCD...2C....8.1.......B.....D....A.353..F....A72.B....FG..C.E7...D...1..5.8....C.G...9.76AE.41...FC.4....F..B5..9..AD..4..62..9....E.E9...3A.64F1.G...6.4....C.E..B...C...59.3..82....D.2GB....5..E7G.E....C.....5.......5.4....B8...5489E.37G.B....,198.49381113052368,1,2522,16,DPLL
46,B.4C.A.5...2G..6..F.4.B.1..AE...9...DE..G76.A.2....2.....BF...7..6AB......3F5...F.1E.8.D56..3G...2.......1G....E...4.2.FA.B..C.72.B..5.G4.A.C...5....CA.......3...3G..2E9.5.8A.B...87D......4FE..9...G6.....D....8.A.954..E6...F...DE..A.G.7.6..6..52...F.9.74.3,55.69100046157837,1,165,16,DPLL
47,7.........8GA..C3D...9..4..6.27..9...6A..C7E1.4..6.8...4..B..9F.E.3C2.B6.1.......1...4.C8...G....8....93E42....6..26G8..D35C...A4...AD6E..3FC1..D....7C9AE....G....G...86.C...D.......4.5D.8F6.7.G9..E..C...2.8..7.39BG..64...C..BE.6..1..D...395..A7F.........1,48.74657320976257,1,41,16,DPLL
48,GC...6.8.....5...E7.3.FG1BA6...2B1.F4.7D8G23A.6.6.D..A.1C7.....84....8.F31..E2.BF.........6..4DG...8D.46..BE.7....B..9CE.4..68315D4B..6.7E3..9....8.94..DA.15...973..B.........DA.G1..25B.F....4E.....D94.5..A.3.8.DAE54G3.FB.2C1...63G2AC.B.D7...2.....6.E...95,49.82899832725525,1,0,16,DPLL
49,......A6.CG.27.5GE..574....9....7....18G........56.CE.D.FA..G8.9.A.......7F.9C.........412C..5....586..E..9.B..G...E1..9..B6A37..5CDFG..2..84...4..6.B..7..EC1....B..5C34.........72.E6.......F.F.G5..EC.3.76.D1........D48....3....7....FEC..94C.EA.39.G6......,49.9949996471405,1,61,16,DPLL
50,...1.5....7.A..9.26..A.E..5.B4C.......2.9A.F...3..A93...G6.....2A.134....5.9F.B826.C5F..B..G.....E..83..C.A..1....B46..DF...CA.54.5E...G8..736....2..B.4..FA..D.....A..5..G49.719G.72.6....E4B.AE.....57...31C..D...B.F6.1.......BFA.4..E.D..58.8..5.C....B.D...,250.0928089618683,0,3074,16,DPLL
51,.D5E.7...A.8..6.3..F.1.E9B.....A.2AB.8.4...3E75...8......E...4....G..C.....6...12...ED.614......C84.......9...E.EB..891..37...2..3...48..CB9..FE.9...2.......D4C......5C4.A7...35...D.....3..6....D...6......2...4C8F...6.E.5GA.1.....D8B.G.4..7.F..A.7...5.38C.,250.1189374923706,0,3421,16,DPLL
52,.F6GE.B.1...3.C.D7....A..2.6.1.F....62D1EF.....9.E2.F....93.6...2.....C4.6..7......3....D4....82..57.B..91F...6..9..D.6..C.21..3C..8A.7..G.9..5..2...356..D.G4..A6....12....8......4..G.C5.....1...6.A4....1.E3.1.....EC739A....8.3.5.9..D....17.C.A...G.E.FB6D.,66.55099582672119,1,486,16,DPLL
53,....E3.1.......27..35..6.D18AE..E.....2A.G9C..31...8...9..6.7C...2...E.8.B..D.G.......D.A64..289.....9C3E..D4.B.8..........3..A..E..1..........A.A.9B..254G.....B84..F3G.E.......D.2..9.3.B...7...F5.4..D...1...D6..C28.4A.....F..279D1.G..B8..64.......9.C6....,138.07495093345642,1,1715,16,DPLL
54,B....18..E3..6F.2D...36..84...C1.....C.B...F..32....D..412.9....DF.C361...72A...57EB..9.6.....D...A.4..2E..57...912...5F.......8A.......26...C8G...4F..18..E.A...8.....3.A..1D26...582...DG1E.49....1.2EF..G....46..A...7.E.....1A...GD..52...9C.BG..8F..19....D,146.89017176628113,1,1604,16,DPLL
55,7....F.......A.G1....9..2F3.7D8C..A3GD8.6B....E..F82...C..79..4.51G...B..D.F...A.7.8.....C.GB...3..D48..5.A.....B.6..3......E.F49C.4......F..G.D.....4.8..67C..2...5A.9.....F.1.A...3.F..9...468.6..D2..F...G87..2....CF.ED146..835B.G71..9....E4.C.......G....9,60.12331938743591,1,200,16,DPLL
56,7E......68.2...3.2C..G.E5F.BD.8..8..........2E...4.38..CE...5..9.C.B3.6....9...GG5E..8.2.3...1B.1A.8.5...27.....F36..1...A..9......5..1...D..9E2.....B9...3.7.5C.B3...4.C.6..AD16...G....E.48.3.B..2...GA..56.7...4A..........9..1.D7.AF2.E..34.E...D.51......AF,96.71230840682983,1,651,16,DPLL
57,...2..6.7...FC..74.69..2.AD.E13G9G81FEA.3B..57.4ED...81G..9.B..62E.G.....9.B8.....7.8...1.6E.....B1826D9CF7.....69.4E...D.....C..1.....4...D7.G2.....5C6G417DF9.....A1.7...F.5.....7G.2.....C.1AD..3.A..E85...BC1.AE..98.7G43D5FB249.D3.A..C6.78..G5...B.D..A...,55.572638273239136,1,1,16,DPLL
58,8....2...B95E..A.52C..F9D..6.8...3E....B.8G...C.6.B7....E.A..2...C.BE.41.D...5.6D..GC.6.1...........G..2.9....A.41A28.95.....G7..BD.....A3.F8769.2....7.G..D...........D.6.CG..43.8...G.54.7B.2...9..C.E....A6.8.G...5A.8....4F...4.F..G62..D9B.7..8692...D....G,223.53248476982117,1,2621,16,DPLL
59,....9C4.B..FA.86.BCF.6..21.8.E49.....EB.5.4G.7...E..782..6..F..B.C37.F1..AB.9..E...E.5..8.F2B.C1..8B.D.C15E.4...G9..A...4C.3..F..F..8.69...B..2A...G.3ABF.6.E4..45.AD2.F..1.6...6..9.75..82.GC1.B..3..8..FA1..6...2.B9.5.38.....18F.3.D2..G.C9E.E4.CG..6.295....,51.55713701248169,1,2,16,DPLL
60,2E..A..3....8.B1...6.7....8.....4..A..8F5ED2....8..9..D....4.2.39.4..F...6E..127...FB1.D.G..9AC6.3..8.....C75G.....B7.6.......E..D.......8.9C.....732C.....E..D.C195..G.7.4A6...A2F..51...6..7.93.5.6....2..E..B....EA3945..2..8.....8....3.1...1F.G....9..8..6A,74.13991212844849,1,462,16,DPLL
61,....7..B.2E.5.....2....5.B..1...G7....CD5136.9E2E......68G.C7..BF5....B.7..G..D...G..D..F......1.8..39.42.5..B.7.2A..6...3C4.5.F2.6.B39...D..A7.A.7..5.GB.92..3.3......F..A..2...C..2..A.F....65B..6D.G8A......37ED.6F1935....8G...4..5.D....F.....C.A7.6..F....,60.49892044067383,1,241,16,DPLL
62,..2D13..B9......1.B..F9...2..387G...6452E.C...AB..4...8D...5.....2.....G..BE....5..19.2F..6...B.3..G.71.4C..6...4.C.8E...D..1.F..G.3..D...EF.6.1...5..A1.GD.C..3.1...5..93.B8..E....E8..5.....7.....5...D6...9..FD...9.8351G...6941..2...B8..E.D......46..9C2F..,76.07861828804016,1,529,16,DPLL
63,.1.5.B..6..E...2...91..G....D.E....6.5EC.4...A.......973.CG5.6B1..FA9.1..G.C.86.9....3G.4....7.E..G.FE.7..63.52.C.....D.7A...9.FG.1...8E.D.....B.59.BG..3.A1.2..8.7....5.E4....D.AE.3.4..2.G81..A32.E8B.G7D.......4...5.F6C.2....B.7....1..A6...1...G..F..3.A.4.,60.9985032081604,1,175,16,DPLL
64,.......5...B.4....B.3.7A926.1..C..FE.B9.....253..9...618...D..BG...694F..A7.5D...C9...5B.F.3.....8.3.1..4D9..7..A1.....D.6..E2.9D.G1..E.3.....C2..6..A2C..E.7.1.....1.3.C5...94...2C.G8..7D1F...3F..2...D1B...E..4D9.....EC.8A..5..B.94E68.A.C....C.A...5.......,52.71776080131531,1,36,16,DPLL
65,.A.E..16.4..G..BB...24........3..D.43.A7...B.EC.5..3......2..1.8...F875.63B....4...G.....8E5.36......6...2FDC7..89A....1G.....F..E.....GD....2AC..9DA23...6......36.FE8.....1...A....B4C.F396...9.E..8......A..7.64.9...5G.28.B..B........4F...11..8..D.C6..5.E.,111.58939909934998,1,1197,16,DPLL
66,.DEB81..G....5.......C...5..4...81.3.G79.C.FBE..C..6..2.4..B....E...2.8..3..6....G7.....6D4..F.....D4.6B.719.G.8.C.........EA.7D3F.7B.........5.A.D.143.EF.89.....B..7GA.....6C....2..9..6.D...3....7..C.G..E..9..2GE.F.D85.3.1C...1..D...F.......A....G..61FD8.,58.8524956703186,1,158,16,DPLL
67,.F..D.5..3.4C..AA..8B719.E....23B62.....A..5..F7....A4......86B...AD.57..2.1..C..1G.2..C.4.F3...2.6.....E.A.......B3.F91..G...E86B...C..79D.1G.......9.7.....B.5...7F.2.5..6.C9..3..1.8..BF.72...8FB......92....3C..9..8.....4A27A....F.C8EB9..6D..9G.C..F.3..7.,59.57887077331543,1,207,16,DPLL
68,..C......21.....9G.F2.1....8..6..A.E...8.D..G9C73.D.7.96G...2A1...3...C7.BG4.1...D5..3.G..6...E42.....A........D..1GF..5.3.DC8....934.E.B..516..4........F.....EG6...9..8.3..B2...B.5D6.CG...3...BA7...916.G.5.86CE2..8.4...7.A..F..G....7.C6.B1.....75......4..,83.85633373260498,1,639,16,DPLL
69,CB5.G...28...19.A1........E....B..G..9B8..5...72....E71..4....6.67.A.B5E..C.D......B.4.C.D.53.1.1C...2..E..6BA..G...7.A.F.9.2.8..A.G.3.5.7.C...4..D29..G..F...A1.8.FA.4.D.2.G......4.D..A38.5.BF.5....7..E48....49...5..CFB..D..2....8........E3.FB...ED...9.54A,68.16032791137695,1,382,16,DPLL
70,6.......51.G....D..51A.....867..FB..6.7..D..4.3..G2..9.D6.3..5..4.6..E.....C3.G.32....BCG6.....49..G5.3...EF.D28.AF..4G..9.2........7.E..5D..96.C1E.96...A.B5..77.....149E....AB.9.F8.....6..2.1..1..3.5B.8..49..4.B..F..C.D..83..A7B.....49C..2....4.A9.......5,60.84158205986023,1,254,16,DPLL
71,...G..4F.D7....3.921.C.G..3....EC..72..6...BF...........E.65.2C..E1A.....2...6.7..F..8.DB..1..4.....E.91.5..D.B2.4.8....63.7..9..8..C.74....5.6.3A.6..1.89.F.....1..9..27.5..4..7.C...E.....GBA..BA.1D.9...........3F...4..2E..88....2..1.A.7G3.4....78.D6..C...,67.35098481178284,1,241,16,DPLL
72,..153..6.A....D.9...2.4..3..C.G..8D..1..G..4.B.....BDE.5C....A377..A.....15...931...9..E..C....F5....A.D9.......BG96.4.1AD.F.8....4.7.5AF.6.GCBE.......F5.3....6A....9..1..G...8EB...82.....5..92FA....97.G1B.....B.E..2..4..98..E.7..A..F.9...2.9....F.2..BE7..,250.06071639060974,0,3460,16,DPLL
73,.7....9A138.E.....E6.8.D.A......G......F27..4.9C...A3E4.B...26...82.G.F....7.1643G654.......7..ABE...3........5...7..D85.C2.F.3..3.7.C1.8B4..5...6........G...F18..B.......1GCA7EC1.F....D.5.42...51...8.GACB...DB.E..G6F......9......5.7.D.6G.....8.1D2E5....7.,50.8252387046814,1,27,16,DPLL
74,...6...7.5.8.B..49..C......FAGD.B.5..6.1A..9..4..D...9....6...3.2B.GD..A..F7....9A..2.7...8.F.6.D.1..B...3...7.4.5.78.4..EB.1..D7..E.GF..8.CD.B.8.9...B...4..3.5.6.4.C...A.3..F2....A2..6..D4.E1.4...D....9...8..3..5..28.D..F.C.2BDG......6..7A..F.9.A.G...2...,53.08653211593628,1,79,16,DPLL
