,num,runtime,success,number of backtracks,size,heuristics
263,...2.3....4.3...,0.003000020980834961,1,0,4,DPLL
264,...2...13...2...,0.003000020980834961,1,0,4,DPLL
265,.1.42......24.1.,0.0019998550415039062,1,0,4,DPLL
266,......2114......,0.003000020980834961,1,0,4,DPLL
267,.1.3........4.3.,0.003000020980834961,1,0,4,DPLL
268,.2.....14.....1.,0.002000093460083008,1,0,4,DPLL
269,.2..13....24..3.,0.003000020980834961,1,0,4,DPLL
270,....42....12....,0.004000186920166016,1,0,4,DPLL
271,3.....3..4.....2,0.003000020980834961,1,0,4,DPLL
272,...3.1....4.4...,0.0029997825622558594,1,0,4,DPLL
273,....1.3..1.4....,0.0019998550415039062,1,0,4,DPLL
274,2..1.3....1.3..4,0.0030012130737304688,1,0,4,DPLL
275,....31....12....,0.0029985904693603516,1,0,4,DPLL
276,.....3.43.2.....,0.0019996166229248047,1,0,4,DPLL
277,...3...44...2...,0.003000020980834961,1,0,4,DPLL
278,.4.....21.....2.,0.0019998550415039062,1,0,4,DPLL
279,3.4....11....4.3,0.003000020980834961,1,0,4,DPLL
280,..23...14...23..,0.003000020980834961,1,0,4,DPLL
281,.1..32....14..2.,0.0019996166229248047,1,0,4,DPLL
282,.3.....14.....1.,0.003000020980834961,1,0,4,DPLL
283,.1....3..4....1.,0.0029997825622558594,1,0,4,DPLL
284,2...1......4...1,0.0030007362365722656,1,0,4,DPLL
285,.1..3..21..3..2.,0.0019991397857666016,1,0,4,DPLL
286,3.4....22....4.3,0.0019991397857666016,1,0,4,DPLL
287,...31......23...,0.0019998550415039062,1,0,4,DPLL
288,..21...43...21..,0.003000020980834961,1,0,4,DPLL
289,4.1..2....2..1.4,0.001999378204345703,1,0,4,DPLL
290,.4...1....1...2.,0.0020003318786621094,1,0,4,DPLL
291,143..........341,0.002999544143676758,1,0,4,DPLL
292,..4...3113...4..,0.0030002593994140625,1,0,4,DPLL
293,....2.3443.2....,0.003002166748046875,1,0,4,DPLL
294,413..........314,0.0030024051666259766,1,0,4,DPLL
295,...3.4....3.2...,0.002996683120727539,1,0,4,DPLL
296,.3....4..2....3.,0.0019991397857666016,1,0,4,DPLL
297,1....31..23....2,0.002000093460083008,1,0,4,DPLL
298,13............21,0.0030019283294677734,1,0,4,DPLL
299,.24..1....1..42.,0.0030028820037841797,1,0,4,DPLL
