,num,runtime,success,number of backtracks,size,heuristics
49,......1213......,0.002999544143676758,1,0,4,MOM
50,.3.....14.....2.,0.0019998550415039062,1,0,4,MOM
51,..12........32..,0.0029993057250976562,1,0,4,MOM
52,.3.4........1.2.,0.002999544143676758,1,0,4,MOM
53,..2.1......3.4..,0.0030002593994140625,1,0,4,MOM
54,....342..243....,0.002000570297241211,1,0,4,MOM
55,.....423324.....,0.0029981136322021484,1,0,4,MOM
56,.341........143.,0.003000497817993164,1,0,4,MOM
57,.14....21....32.,0.0019996166229248047,1,0,4,MOM
58,..4.4..33..2.2..,0.0030007362365722656,1,0,4,MOM
59,......3132......,0.0029993057250976562,1,0,4,MOM
60,.31.1......4.43.,0.0030002593994140625,1,0,4,MOM
61,..31..4..3..24..,0.0019996166229248047,1,0,4,MOM
62,..3.3..24..1.1..,0.0029993057250976562,1,0,4,MOM
63,4..2..3..4..2..3,0.0020012855529785156,1,0,4,MOM
64,..13...42...13..,0.00299835205078125,1,0,4,MOM
65,..31...24...31..,0.0020008087158203125,1,0,4,MOM
66,..42...13...42..,0.0029997825622558594,1,0,4,MOM
67,1.3....44....3.1,0.0030002593994140625,1,0,4,MOM
68,..3.2......4.1..,0.0020003318786621094,1,0,4,MOM
69,..4..2....3..4..,0.0030007362365722656,1,0,4,MOM
70,3.....2..3.....4,0.002999544143676758,1,0,4,MOM
71,2..14......41..2,0.003000497817993164,1,0,4,MOM
72,......1343......,0.0019998550415039062,1,0,4,MOM
73,.3.....32.....4.,0.002999544143676758,1,0,4,MOM
74,1.4..2....2..4.1,0.003000497817993164,1,0,4,MOM
75,4..1.1....2.2..4,0.002000093460083008,1,0,4,MOM
76,.....4.31.3.....,0.0029990673065185547,1,0,4,MOM
77,.3....1..4....2.,0.0030002593994140625,1,0,4,MOM
78,.4..23....23..1.,0.0020008087158203125,1,0,4,MOM
79,.2...1....1...3.,0.00299835205078125,1,0,4,MOM
80,.....4.22.3.....,0.003000497817993164,1,0,4,MOM
81,...3.4....2.1...,0.002000093460083008,1,0,4,MOM
82,.4..12....34..1.,0.002999544143676758,1,0,4,MOM
83,.1.....42.....4.,0.003000974655151367,1,0,4,MOM
84,21..3......2..43,0.001997232437133789,1,0,4,MOM
85,..14........43..,0.001996278762817383,1,0,4,MOM
86,.42.3......2.31.,0.003002166748046875,1,0,4,MOM
87,2..1..2..4..1..4,0.001999378204345703,1,0,4,MOM
88,2..1...44...1..2,0.0019998550415039062,1,0,4,MOM
89,....314..413....,0.003000974655151367,1,0,4,MOM
90,...32......43...,0.002999544143676758,1,0,4,MOM
91,.1.3........1.4.,0.0019996166229248047,1,0,4,MOM
92,..4..3....1..1..,0.0030002593994140625,1,0,4,MOM
93,..1.1..42..3.3..,0.0029997825622558594,1,0,4,MOM
94,1.4....22....4.1,0.0019998550415039062,1,0,4,MOM
95,24............43,0.003000974655151367,1,0,4,MOM
96,.1...3....2...3.,0.0029985904693603516,1,0,4,MOM
97,23.4........4.32,0.002999544143676758,1,0,4,MOM
98,.4...1....2...1.,0.0030002593994140625,1,0,4,MOM
99,..4..2....1..1..,0.0020008087158203125,1,0,4,MOM
100,.21.1......4.42.,0.003000497817993164,1,0,4,MOM
101,.12.3......2.34.,0.0019998550415039062,1,0,4,MOM
102,2....14..21....4,0.0030007362365722656,1,0,4,MOM
103,..24........41..,0.003000020980834961,1,0,4,MOM
104,..23........31..,0.0019998550415039062,1,0,4,MOM
105,.1....1..3....4.,0.003000497817993164,1,0,4,MOM
106,...33......24...,0.002999544143676758,1,0,4,MOM
107,.2..4..32..1..3.,0.0019998550415039062,1,0,4,MOM
108,..42...31...42..,0.0029997825622558594,1,0,4,MOM
109,4......42......3,0.003000497817993164,1,0,4,MOM
110,.13....41....34.,0.0019998550415039062,1,0,4,MOM
111,.4.3........4.1.,0.0030002593994140625,1,0,4,MOM
112,.2....3..1....4.,0.002999544143676758,1,0,4,MOM
113,4.....3..4.....1,0.0019996166229248047,1,0,4,MOM
114,23............12,0.003000020980834961,1,0,4,MOM
115,..43..2..4..12..,0.0030002593994140625,1,0,4,MOM
116,.2..1..24..3..4.,0.0029997825622558594,1,0,4,MOM
117,......4324......,0.003000020980834961,1,0,4,MOM
118,....13....32....,0.0019996166229248047,1,0,4,MOM
119,4....3.22.3....4,0.002998828887939453,1,0,4,MOM
120,.....4.11.2.....,0.0030002593994140625,1,0,4,MOM
121,....41....12....,0.0020003318786621094,1,0,4,MOM
122,....1.3..1.2....,0.0019998550415039062,1,0,4,MOM
123,2.1..........4.1,0.0029997825622558594,1,0,4,MOM
124,..4...3241...2..,0.003000020980834961,1,0,4,MOM
125,..31........21..,0.0019996166229248047,1,0,4,MOM
126,3..4..1..3..2..1,0.0029997825622558594,1,0,4,MOM
127,...31..22..13...,0.0020003318786621094,1,0,4,MOM
128,...4.2....3.3...,0.0030002593994140625,1,0,4,MOM
129,...3...43...1...,0.003000020980834961,1,0,4,MOM
130,.42....14....21.,0.0019998550415039062,1,0,4,MOM
131,.2....4..1....3.,0.003000497817993164,1,0,4,MOM
132,41...3....1...32,0.002999544143676758,1,0,4,MOM
133,.2.41......14.2.,0.0020008087158203125,1,0,4,MOM
134,...3.32..41.1...,0.003000020980834961,1,0,4,MOM
135,32...4....2...41,0.0030002593994140625,1,0,4,MOM
136,...4...24...1...,0.001999378204345703,1,0,4,MOM
137,.....124421.....,0.003000020980834961,1,0,4,MOM
138,.3...4....3...2.,0.0019996166229248047,1,0,4,MOM
139,..1.4..33..1.4..,0.003000497817993164,1,0,4,MOM
140,.42.1......2.14.,0.003000020980834961,1,0,4,MOM
141,..3...2121...4..,0.002000093460083008,1,0,4,MOM
142,..1.2......3.2..,0.0029997825622558594,1,0,4,MOM
143,.23.3......1.14.,0.0019996166229248047,1,0,4,MOM
144,.2.....12.....3.,0.0019991397857666016,1,0,4,MOM
145,42..3......2..31,0.002999544143676758,1,0,4,MOM
146,..2.2......4.3..,0.003000020980834961,1,0,4,MOM
147,..2..34..43..2..,0.002997159957885742,1,0,4,MOM
148,2......33......4,0.003000497817993164,1,0,4,MOM
149,.4..21....43..1.,0.002999544143676758,1,0,4,MOM
150,2..3..1..2..3..1,0.0020003318786621094,1,0,4,MOM
151,.2..3.4..4.3..2.,0.0029997825622558594,1,0,4,MOM
152,...2.2....1.3...,0.0030002593994140625,1,0,4,MOM
153,...41.2..2.14...,0.0019996166229248047,1,0,4,MOM
154,1...4......3...1,0.003000497817993164,1,0,4,MOM
155,....3.1..4.1....,0.003000020980834961,1,0,4,MOM
156,4..2..4..3..1..3,0.0029997825622558594,1,0,4,MOM
157,1...4......2...1,0.0019989013671875,1,0,4,MOM
158,.2...41..14...2.,0.0029997825622558594,1,0,4,MOM
159,4..2.1....2.1..4,0.003000020980834961,1,0,4,MOM
160,23..1......3..14,0.002998828887939453,1,0,4,MOM
161,1..2..4..1..2..4,0.0029997825622558594,1,0,4,MOM
162,3.2..........3.1,0.0029993057250976562,1,0,4,MOM
163,....3.2..4.2....,0.0020020008087158203,1,0,4,MOM
164,.21....23....13.,0.0019979476928710938,1,0,4,MOM
165,31..4......1..42,0.0029993057250976562,1,0,4,MOM
166,....32....24....,0.0030007362365722656,1,0,4,MOM
167,.4....3..3....2.,0.003000020980834961,1,0,4,MOM
168,.43..1....1..34.,0.0029997825622558594,1,0,4,MOM
169,.2.3........1.3.,0.003000020980834961,1,0,4,MOM
170,.....3.44.1.....,0.0019991397857666016,1,0,4,MOM
171,4.....4..1.....2,0.0029976367950439453,1,0,4,MOM
172,14...2....4...23,0.0030007362365722656,1,0,4,MOM
173,13..4......1..24,0.0020003318786621094,1,0,4,MOM
174,...14......33...,0.0029997825622558594,1,0,4,MOM
175,.41.3......1.34.,0.003000020980834961,1,0,4,MOM
176,1......12......3,0.0019996166229248047,1,0,4,MOM
177,3......21......1,0.003000497817993164,1,0,4,MOM
178,1.2..4....4..2.1,0.003000020980834961,1,0,4,MOM
179,3...12....34...2,0.0029997825622558594,1,0,4,MOM
180,.1....3..2....2.,0.003000020980834961,1,0,4,MOM
181,4.2..........1.3,0.0019996166229248047,1,0,4,MOM
182,.43....42....32.,0.0020003318786621094,1,0,4,MOM
183,...4.3....1.1...,0.002999544143676758,1,0,4,MOM
184,...4.31..24.3...,0.0030002593994140625,1,0,4,MOM
185,3.1..........1.4,0.001999378204345703,1,0,4,MOM
186,..41..3..4..23..,0.0019996166229248047,1,0,4,MOM
187,...42..11..24...,0.0030007362365722656,1,0,4,MOM
188,..3.4..12..3.4..,0.002999544143676758,1,0,4,MOM
189,.1..3..14..2..4.,0.0019998550415039062,1,0,4,MOM
190,...2.41..12.4...,0.0030002593994140625,1,0,4,MOM
191,.....3.22.1.....,0.002999544143676758,1,0,4,MOM
192,..3..21..12..3..,0.002000093460083008,1,0,4,MOM
193,.2....3..1....1.,0.003000497817993164,1,0,4,MOM
194,.3..21....21..4.,0.003000020980834961,1,0,4,MOM
195,4.1..........1.3,0.0019986629486083984,1,0,4,MOM
196,.4.1........2.1.,0.0030007362365722656,1,0,4,MOM
197,...1.2....3.2...,0.003000497817993164,1,0,4,MOM
198,....4.3..2.3....,0.0029993057250976562,1,0,4,MOM
199,...4...11...3...,0.001999378204345703,1,0,4,MOM
200,21............23,0.0019996166229248047,1,0,4,MOM
201,3...1......4...1,0.0030002593994140625,1,0,4,MOM
202,4..3..4..1..2..1,0.0029993057250976562,1,0,4,MOM
203,.4..32....32..1.,0.0019979476928710938,1,0,4,MOM
204,.142........241.,0.0029973983764648438,1,0,4,MOM
205,....4.3223.4....,0.0030007362365722656,1,0,4,MOM
206,..32...41...32..,0.0029993057250976562,1,0,4,MOM
207,....3.2..4.3....,0.0030014514923095703,1,0,4,MOM
208,...1.4....3.4...,0.0019996166229248047,1,0,4,MOM
209,....12....31....,0.0030007362365722656,1,0,4,MOM
210,..13..4..3..42..,0.0029997825622558594,1,0,4,MOM
211,..41........43..,0.0019998550415039062,1,0,4,MOM
212,4.....3..2.....3,0.0030014514923095703,1,0,4,MOM
213,...12......23...,0.0020017623901367188,1,0,4,MOM
214,1....23..14....3,0.0029976367950439453,1,0,4,MOM
215,.1...3....2...1.,0.0030002593994140625,1,0,4,MOM
216,.2..4..32..4..3.,0.003000020980834961,1,0,4,MOM
217,..41........21..,0.0029990673065185547,1,0,4,MOM
218,34............41,0.003002166748046875,1,0,4,MOM
219,.1..2..31..2..3.,0.002000570297241211,1,0,4,MOM
220,...1.13..32.2...,0.003000020980834961,1,0,4,MOM
221,.3...12..21...3.,0.0029997825622558594,1,0,4,MOM
222,.1....4..3....2.,0.001998424530029297,1,0,4,MOM
223,.14.4......3.31.,0.0029993057250976562,1,0,4,MOM
224,....34....31....,0.0030002593994140625,1,0,4,MOM
225,13..2......3..24,0.003000020980834961,1,0,4,MOM
226,...44......13...,0.0030007362365722656,1,0,4,MOM
227,..43........14..,0.0029993057250976562,1,0,4,MOM
228,.23....24....34.,0.0029997825622558594,1,0,4,MOM
229,.4.....21.....1.,0.002000570297241211,1,0,4,MOM
230,2.1..........4.2,0.0029997825622558594,1,0,4,MOM
231,...21......33...,0.0019989013671875,1,0,4,MOM
232,4......21......1,0.0019991397857666016,1,0,4,MOM
233,.2.....43.....3.,0.0030012130737304688,1,0,4,MOM
234,....1.2332.1....,0.0029993057250976562,1,0,4,MOM
235,...2...11...3...,0.0030002593994140625,1,0,4,MOM
236,..34........23..,0.003000497817993164,1,0,4,MOM
237,..2.3......4.4..,0.0029997825622558594,1,0,4,MOM
238,4.....2..1.....2,0.0030002593994140625,1,0,4,MOM
239,..24...33...42..,0.001999378204345703,1,0,4,MOM
240,2.1..........3.1,0.0029997825622558594,1,0,4,MOM
241,..4.4..32..1.1..,0.0030002593994140625,1,0,4,MOM
242,.1.4..2..2..4.1.,0.003000020980834961,1,0,4,MOM
243,....1.2..1.4....,0.0020012855529785156,1,0,4,MOM
244,..4..4....2..1..,0.0030012130737304688,1,0,4,MOM
245,...23..11..32...,0.0029997825622558594,1,0,4,MOM
246,.2....1..1....3.,0.0019986629486083984,1,0,4,MOM
247,.1..4..31..2..3.,0.002999544143676758,1,0,4,MOM
248,2..3..2..1..4..1,0.003000020980834961,1,0,4,MOM
249,1...2..33..2...1,0.001999378204345703,1,0,4,MOM
250,..4.4......2.3..,0.0029990673065185547,1,0,4,MOM
251,12.4........4.21,0.002998828887939453,1,0,4,MOM
252,......2313......,0.0019998550415039062,1,0,4,MOM
253,..2..1....4..3..,0.002999544143676758,1,0,4,MOM
254,4......32......2,0.0029997825622558594,1,0,4,MOM
255,...41..22..14...,0.003000020980834961,1,0,4,MOM
256,31............21,0.002999544143676758,1,0,4,MOM
257,..3...1221...3..,0.0030002593994140625,1,0,4,MOM
258,2..3.1....3.1..4,0.0020012855529785156,1,0,4,MOM
259,.2....2..3....4.,0.00299835205078125,1,0,4,MOM
260,..1..34..43..1..,0.003000497817993164,1,0,4,MOM
261,....4.3..1.4....,0.004000186920166016,1,0,4,MOM
262,..32........13..,0.004001140594482422,1,0,4,MOM
263,...2.3....4.3...,0.002997159957885742,1,0,4,MOM
264,...2...13...2...,0.0030014514923095703,1,0,4,MOM
265,.1.42......24.1.,0.0019998550415039062,1,0,4,MOM
266,......2114......,0.002999544143676758,1,0,4,MOM
267,.1.3........4.3.,0.004000425338745117,1,0,4,MOM
268,.2.....14.....1.,0.003000020980834961,1,0,4,MOM
269,.2..13....24..3.,0.0019996166229248047,1,0,4,MOM
270,....42....12....,0.003000020980834961,1,0,4,MOM
271,3.....3..4.....2,0.0029997825622558594,1,0,4,MOM
272,...3.1....4.4...,0.0019974708557128906,1,0,4,MOM
273,....1.3..1.4....,0.0030012130737304688,1,0,4,MOM
274,2..1.3....1.3..4,0.0029993057250976562,1,0,4,MOM
275,....31....12....,0.0019996166229248047,1,0,4,MOM
276,.....3.43.2.....,0.0030024051666259766,1,0,4,MOM
277,...3...44...2...,0.0029990673065185547,1,0,4,MOM
278,.4.....21.....2.,0.0019996166229248047,1,0,4,MOM
279,3.4....11....4.3,0.0029997825622558594,1,0,4,MOM
280,..23...14...23..,0.003000020980834961,1,0,4,MOM
281,.1..32....14..2.,0.0019991397857666016,1,0,4,MOM
282,.3.....14.....1.,0.0019996166229248047,1,0,4,MOM
283,.1....3..4....1.,0.0029985904693603516,1,0,4,MOM
284,2...1......4...1,0.003000020980834961,1,0,4,MOM
285,.1..3..21..3..2.,0.002000093460083008,1,0,4,MOM
286,3.4....22....4.3,0.0029993057250976562,1,0,4,MOM
287,...31......23...,0.003000497817993164,1,0,4,MOM
288,..21...43...21..,0.002000093460083008,1,0,4,MOM
289,4.1..2....2..1.4,0.0030007362365722656,1,0,4,MOM
290,.4...1....1...2.,0.003999471664428711,1,0,4,MOM
291,143..........341,0.0029973983764648438,1,0,4,MOM
292,..4...3113...4..,0.003000497817993164,1,0,4,MOM
293,....2.3443.2....,0.0019998550415039062,1,0,4,MOM
294,413..........314,0.0029997825622558594,1,0,4,MOM
295,...3.4....3.2...,0.0030014514923095703,1,0,4,MOM
296,.3....4..2....3.,0.0020003318786621094,1,0,4,MOM
297,1....31..23....2,0.0020008087158203125,1,0,4,MOM
298,13............21,0.002999544143676758,1,0,4,MOM
299,.24..1....1..42.,0.003000974655151367,1,0,4,MOM
