,num,runtime,success,number of backtracks,size,heuristics
38,3...4......3...1,0.003000020980834961,1,0,4,Jeroslow
39,.324........423.,0.0019996166229248047,1,0,4,Jeroslow
40,..21........32..,0.002000093460083008,1,0,4,Jeroslow
41,....4.3..4.2....,0.00299835205078125,1,0,4,Jeroslow
42,4...3......4...2,0.0029997825622558594,1,0,4,Jeroslow
43,..23..4..4..32..,0.003000020980834961,1,0,4,Jeroslow
44,..1.2......4.2..,0.0029997825622558594,1,0,4,Jeroslow
45,..34...23...12..,0.0030002593994140625,1,0,4,Jeroslow
46,.3....1..4....4.,0.0019989013671875,1,0,4,Jeroslow
47,1.....3..4.....3,0.0019991397857666016,1,0,4,Jeroslow
48,4..23......32..4,0.002998828887939453,1,0,4,Jeroslow
49,......1213......,0.003000497817993164,1,0,4,Jeroslow
50,.3.....14.....2.,0.0019996166229248047,1,0,4,Jeroslow
51,..12........32..,0.0029990673065185547,1,0,4,Jeroslow
52,.3.4........1.2.,0.002999544143676758,1,0,4,Jeroslow
53,..2.1......3.4..,0.0019998550415039062,1,0,4,Jeroslow
54,....342..243....,0.003000020980834961,1,0,4,Jeroslow
55,.....423324.....,0.003000020980834961,1,0,4,Jeroslow
56,.341........143.,0.0019996166229248047,1,0,4,Jeroslow
57,.14....21....32.,0.0029997825622558594,1,0,4,Jeroslow
58,..4.4..33..2.2..,0.003000497817993164,1,0,4,Jeroslow
59,......3132......,0.0019991397857666016,1,0,4,Jeroslow
60,.31.1......4.43.,0.003000020980834961,1,0,4,Jeroslow
61,..31..4..3..24..,0.0030012130737304688,1,0,4,Jeroslow
62,..3.3..24..1.1..,0.002000570297241211,1,0,4,Jeroslow
63,4..2..3..4..2..3,0.0029997825622558594,1,0,4,Jeroslow
64,..13...42...13..,0.003000020980834961,1,0,4,Jeroslow
65,..31...24...31..,0.003000020980834961,1,0,4,Jeroslow
66,..42...13...42..,0.002000570297241211,1,0,4,Jeroslow
67,1.3....44....3.1,0.0029990673065185547,1,0,4,Jeroslow
68,..3.2......4.1..,0.002999544143676758,1,0,4,Jeroslow
69,..4..2....3..4..,0.0019998550415039062,1,0,4,Jeroslow
70,3.....2..3.....4,0.003000020980834961,1,0,4,Jeroslow
71,2..14......41..2,0.003000974655151367,1,0,4,Jeroslow
72,......1343......,0.0029990673065185547,1,0,4,Jeroslow
73,.3.....32.....4.,0.001999378204345703,1,0,4,Jeroslow
74,1.4..2....2..4.1,0.003000497817993164,1,0,4,Jeroslow
75,4..1.1....2.2..4,0.0029997825622558594,1,0,4,Jeroslow
76,.....4.31.3.....,0.0029997825622558594,1,0,4,Jeroslow
77,.3....1..4....2.,0.0030002593994140625,1,0,4,Jeroslow
78,.4..23....23..1.,0.0019996166229248047,1,0,4,Jeroslow
79,.2...1....1...3.,0.0030007362365722656,1,0,4,Jeroslow
80,.....4.22.3.....,0.002999544143676758,1,0,4,Jeroslow
81,...3.4....2.1...,0.0030012130737304688,1,0,4,Jeroslow
82,.4..12....34..1.,0.0019998550415039062,1,0,4,Jeroslow
83,.1.....42.....4.,0.0019996166229248047,1,0,4,Jeroslow
84,21..3......2..43,0.0030002593994140625,1,0,4,Jeroslow
85,..14........43..,0.004000425338745117,1,0,4,Jeroslow
86,.42.3......2.31.,0.0019989013671875,1,0,4,Jeroslow
87,2..1..2..4..1..4,0.0029993057250976562,1,0,4,Jeroslow
88,2..1...44...1..2,0.0029997825622558594,1,0,4,Jeroslow
89,....314..413....,0.002000093460083008,1,0,4,Jeroslow
90,...32......43...,0.0050013065338134766,1,0,4,Jeroslow
91,.1.3........1.4.,0.00299835205078125,1,0,4,Jeroslow
92,..4..3....1..1..,0.0019996166229248047,1,0,4,Jeroslow
93,..1.1..42..3.3..,0.00299835205078125,1,0,4,Jeroslow
94,1.4....22....4.1,0.0030012130737304688,1,0,4,Jeroslow
95,24............43,0.0019998550415039062,1,0,4,Jeroslow
96,.1...3....2...3.,0.0019998550415039062,1,0,4,Jeroslow
97,23.4........4.32,0.002000570297241211,1,0,4,Jeroslow
98,.4...1....2...1.,0.0029997825622558594,1,0,4,Jeroslow
99,..4..2....1..1..,0.0030007362365722656,1,0,4,Jeroslow
100,.21.1......4.42.,0.0019998550415039062,1,0,4,Jeroslow
101,.12.3......2.34.,0.0019996166229248047,1,0,4,Jeroslow
102,2....14..21....4,0.0030007362365722656,1,0,4,Jeroslow
103,..24........41..,0.0029993057250976562,1,0,4,Jeroslow
104,..23........31..,0.003000020980834961,1,0,4,Jeroslow
105,.1....1..3....4.,0.0020012855529785156,1,0,4,Jeroslow
106,...33......24...,0.0029981136322021484,1,0,4,Jeroslow
107,.2..4..32..1..3.,0.0030019283294677734,1,0,4,Jeroslow
108,..42...31...42..,0.0029993057250976562,1,0,4,Jeroslow
109,4......42......3,0.0020003318786621094,1,0,4,Jeroslow
110,.13....41....34.,0.0030019283294677734,1,0,4,Jeroslow
111,.4.3........4.1.,0.00299835205078125,1,0,4,Jeroslow
112,.2....3..1....4.,0.002999544143676758,1,0,4,Jeroslow
113,4.....3..4.....1,0.003999948501586914,1,0,4,Jeroslow
114,23............12,0.003000020980834961,1,0,4,Jeroslow
115,..43..2..4..12..,0.0030007362365722656,1,0,4,Jeroslow
116,.2..1..24..3..4.,0.0020003318786621094,1,0,4,Jeroslow
117,......4324......,0.00299835205078125,1,0,4,Jeroslow
118,....13....32....,0.003001689910888672,1,0,4,Jeroslow
119,4....3.22.3....4,0.003000020980834961,1,0,4,Jeroslow
120,.....4.11.2.....,0.002001047134399414,1,0,4,Jeroslow
121,....41....12....,0.002000570297241211,1,0,4,Jeroslow
122,....1.3..1.2....,0.0030019283294677734,1,0,4,Jeroslow
123,2.1..........4.1,0.002997875213623047,1,0,4,Jeroslow
124,..4...3241...2..,0.0030002593994140625,1,0,4,Jeroslow
125,..31........21..,0.002000570297241211,1,0,4,Jeroslow
126,3..4..1..3..2..1,0.0030012130737304688,1,0,4,Jeroslow
127,...31..22..13...,0.0029990673065185547,1,0,4,Jeroslow
128,...4.2....3.3...,0.001998424530029297,1,0,4,Jeroslow
129,...3...43...1...,0.0019998550415039062,1,0,4,Jeroslow
130,.42....14....21.,0.0030002593994140625,1,0,4,Jeroslow
131,.2....4..1....3.,0.002998828887939453,1,0,4,Jeroslow
132,41...3....1...32,0.0019989013671875,1,0,4,Jeroslow
133,.2.41......14.2.,0.0029993057250976562,1,0,4,Jeroslow
134,...3.32..41.1...,0.003000497817993164,1,0,4,Jeroslow
135,32...4....2...41,0.003000020980834961,1,0,4,Jeroslow
136,...4...24...1...,0.002000093460083008,1,0,4,Jeroslow
137,.....124421.....,0.0030002593994140625,1,0,4,Jeroslow
138,.3...4....3...2.,0.0029997825622558594,1,0,4,Jeroslow
139,..1.4..33..1.4..,0.001999378204345703,1,0,4,Jeroslow
140,.42.1......2.14.,0.0030014514923095703,1,0,4,Jeroslow
141,..3...2121...4..,0.002998828887939453,1,0,4,Jeroslow
142,..1.2......3.2..,0.0019996166229248047,1,0,4,Jeroslow
143,.23.3......1.14.,0.0029985904693603516,1,0,4,Jeroslow
144,.2.....12.....3.,0.002999544143676758,1,0,4,Jeroslow
145,42..3......2..31,0.0030002593994140625,1,0,4,Jeroslow
146,..2.2......4.3..,0.003000497817993164,1,0,4,Jeroslow
147,..2..34..43..2..,0.0030002593994140625,1,0,4,Jeroslow
148,2......33......4,0.002999544143676758,1,0,4,Jeroslow
149,.4..21....43..1.,0.0029997825622558594,1,0,4,Jeroslow
150,2..3..1..2..3..1,0.0030007362365722656,1,0,4,Jeroslow
151,.2..3.4..4.3..2.,0.0029985904693603516,1,0,4,Jeroslow
152,...2.2....1.3...,0.002998828887939453,1,0,4,Jeroslow
153,...41.2..2.14...,0.0020008087158203125,1,0,4,Jeroslow
154,1...4......3...1,0.0019996166229248047,1,0,4,Jeroslow
155,....3.1..4.1....,0.0030002593994140625,1,0,4,Jeroslow
156,4..2..4..3..1..3,0.0030012130737304688,1,0,4,Jeroslow
157,1...4......2...1,0.0029985904693603516,1,0,4,Jeroslow
158,.2...41..14...2.,0.002000093460083008,1,0,4,Jeroslow
159,4..2.1....2.1..4,0.001999378204345703,1,0,4,Jeroslow
160,23..1......3..14,0.0029997825622558594,1,0,4,Jeroslow
161,1..2..4..1..2..4,0.0030014514923095703,1,0,4,Jeroslow
162,3.2..........3.1,0.001998424530029297,1,0,4,Jeroslow
163,....3.2..4.2....,0.003000497817993164,1,0,4,Jeroslow
164,.21....23....13.,0.003000020980834961,1,0,4,Jeroslow
165,31..4......1..42,0.0029997825622558594,1,0,4,Jeroslow
166,....32....24....,0.002999544143676758,1,0,4,Jeroslow
167,.4....3..3....2.,0.003002166748046875,1,0,4,Jeroslow
168,.43..1....1..34.,0.0019998550415039062,1,0,4,Jeroslow
169,.2.3........1.3.,0.003000974655151367,1,0,4,Jeroslow
170,.....3.44.1.....,0.0019991397857666016,1,0,4,Jeroslow
171,4.....4..1.....2,0.0020012855529785156,1,0,4,Jeroslow
172,14...2....4...23,0.0029985904693603516,1,0,4,Jeroslow
173,13..4......1..24,0.003000020980834961,1,0,4,Jeroslow
174,...14......33...,0.0029990673065185547,1,0,4,Jeroslow
175,.41.3......1.34.,0.003000020980834961,1,0,4,Jeroslow
176,1......12......3,0.0019998550415039062,1,0,4,Jeroslow
177,3......21......1,0.0029993057250976562,1,0,4,Jeroslow
178,1.2..4....4..2.1,0.003000020980834961,1,0,4,Jeroslow
179,3...12....34...2,0.0019989013671875,1,0,4,Jeroslow
180,.1....3..2....2.,0.002999544143676758,1,0,4,Jeroslow
181,4.2..........1.3,0.0030012130737304688,1,0,4,Jeroslow
182,.43....42....32.,0.0019998550415039062,1,0,4,Jeroslow
183,...4.3....1.1...,0.003000497817993164,1,0,4,Jeroslow
184,...4.31..24.3...,0.0029993057250976562,1,0,4,Jeroslow
185,3.1..........1.4,0.0030002593994140625,1,0,4,Jeroslow
186,..41..3..4..23..,0.003000974655151367,1,0,4,Jeroslow
187,...42..11..24...,0.0029990673065185547,1,0,4,Jeroslow
188,..3.4..12..3.4..,0.0020020008087158203,1,0,4,Jeroslow
189,.1..3..14..2..4.,0.0029997825622558594,1,0,4,Jeroslow
190,...2.41..12.4...,0.003000497817993164,1,0,4,Jeroslow
191,.....3.22.1.....,0.002000093460083008,1,0,4,Jeroslow
192,..3..21..12..3..,0.0019996166229248047,1,0,4,Jeroslow
193,.2....3..1....1.,0.003000020980834961,1,0,4,Jeroslow
194,.3..21....21..4.,0.0029997825622558594,1,0,4,Jeroslow
195,4.1..........1.3,0.0019996166229248047,1,0,4,Jeroslow
196,.4.1........2.1.,0.0020003318786621094,1,0,4,Jeroslow
197,...1.2....3.2...,0.0029993057250976562,1,0,4,Jeroslow
198,....4.3..2.3....,0.0019989013671875,1,0,4,Jeroslow
199,...4...11...3...,0.0019996166229248047,1,0,4,Jeroslow
200,21............23,0.003000020980834961,1,0,4,Jeroslow
201,3...1......4...1,0.0030024051666259766,1,0,4,Jeroslow
202,4..3..4..1..2..1,0.002999544143676758,1,0,4,Jeroslow
203,.4..32....32..1.,0.0029993057250976562,1,0,4,Jeroslow
204,.142........241.,0.0019996166229248047,1,0,4,Jeroslow
205,....4.3223.4....,0.003000020980834961,1,0,4,Jeroslow
206,..32...41...32..,0.0030014514923095703,1,0,4,Jeroslow
207,....3.2..4.3....,0.002998828887939453,1,0,4,Jeroslow
208,...1.4....3.4...,0.0019996166229248047,1,0,4,Jeroslow
209,....12....31....,0.002000093460083008,1,0,4,Jeroslow
210,..13..4..3..42..,0.002999544143676758,1,0,4,Jeroslow
211,..41........43..,0.0020012855529785156,1,0,4,Jeroslow
212,4.....3..2.....3,0.0019981861114501953,1,0,4,Jeroslow
213,...12......23...,0.0030002593994140625,1,0,4,Jeroslow
214,1....23..14....3,0.003000020980834961,1,0,4,Jeroslow
215,.1...3....2...1.,0.0019996166229248047,1,0,4,Jeroslow
216,.2..4..32..4..3.,0.003000974655151367,1,0,4,Jeroslow
217,..41........21..,0.0029993057250976562,1,0,4,Jeroslow
218,34............41,0.0019996166229248047,1,0,4,Jeroslow
219,.1..2..31..2..3.,0.003000497817993164,1,0,4,Jeroslow
220,...1.13..32.2...,0.0029993057250976562,1,0,4,Jeroslow
221,.3...12..21...3.,0.0019998550415039062,1,0,4,Jeroslow
222,.1....4..3....2.,0.0019991397857666016,1,0,4,Jeroslow
223,.14.4......3.31.,0.0029997825622558594,1,0,4,Jeroslow
224,....34....31....,0.0030002593994140625,1,0,4,Jeroslow
225,13..2......3..24,0.0019998550415039062,1,0,4,Jeroslow
226,...44......13...,0.001999378204345703,1,0,4,Jeroslow
227,..43........14..,0.002997159957885742,1,0,4,Jeroslow
228,.23....24....34.,0.0029997825622558594,1,0,4,Jeroslow
229,.4.....21.....1.,0.0019998550415039062,1,0,4,Jeroslow
230,2.1..........4.2,0.002999544143676758,1,0,4,Jeroslow
231,...21......33...,0.003001689910888672,1,0,4,Jeroslow
232,4......21......1,0.00299835205078125,1,0,4,Jeroslow
233,.2.....43.....3.,0.001999378204345703,1,0,4,Jeroslow
234,....1.2332.1....,0.0019996166229248047,1,0,4,Jeroslow
235,...2...11...3...,0.002999544143676758,1,0,4,Jeroslow
236,..34........23..,0.0030007362365722656,1,0,4,Jeroslow
237,..2.3......4.4..,0.002000570297241211,1,0,4,Jeroslow
238,4.....2..1.....2,0.003000020980834961,1,0,4,Jeroslow
239,..24...33...42..,0.003000020980834961,1,0,4,Jeroslow
240,2.1..........3.1,0.002998828887939453,1,0,4,Jeroslow
241,..4.4..32..1.1..,0.0030014514923095703,1,0,4,Jeroslow
242,.1.4..2..2..4.1.,0.0019991397857666016,1,0,4,Jeroslow
243,....1.2..1.4....,0.0029990673065185547,1,0,4,Jeroslow
244,..4..4....2..1..,0.003000497817993164,1,0,4,Jeroslow
245,...23..11..32...,0.002000093460083008,1,0,4,Jeroslow
246,.2....1..1....3.,0.002999544143676758,1,0,4,Jeroslow
247,.1..4..31..2..3.,0.003000020980834961,1,0,4,Jeroslow
248,2..3..2..1..4..1,0.0029997825622558594,1,0,4,Jeroslow
249,1...2..33..2...1,0.0030007362365722656,1,0,4,Jeroslow
250,..4.4......2.3..,0.0029976367950439453,1,0,4,Jeroslow
251,12.4........4.21,0.004000186920166016,1,0,4,Jeroslow
252,......2313......,0.001999378204345703,1,0,4,Jeroslow
253,..2..1....4..3..,0.0030019283294677734,1,0,4,Jeroslow
254,4......32......2,0.0029997825622558594,1,0,4,Jeroslow
255,...41..22..14...,0.0020008087158203125,1,0,4,Jeroslow
256,31............21,0.003000497817993164,1,0,4,Jeroslow
257,..3...1221...3..,0.0030002593994140625,1,0,4,Jeroslow
258,2..3.1....3.1..4,0.002000570297241211,1,0,4,Jeroslow
259,.2....2..3....4.,0.0030002593994140625,1,0,4,Jeroslow
260,..1..34..43..1..,0.003000497817993164,1,0,4,Jeroslow
261,....4.3..1.4....,0.0019986629486083984,1,0,4,Jeroslow
262,..32........13..,0.002001523971557617,1,0,4,Jeroslow
263,...2.3....4.3...,0.00299835205078125,1,0,4,Jeroslow
264,...2...13...2...,0.0019989013671875,1,0,4,Jeroslow
265,.1.42......24.1.,0.0019996166229248047,1,0,4,Jeroslow
266,......2114......,0.003000974655151367,1,0,4,Jeroslow
267,.1.3........4.3.,0.0029993057250976562,1,0,4,Jeroslow
268,.2.....14.....1.,0.0019996166229248047,1,0,4,Jeroslow
269,.2..13....24..3.,0.0019998550415039062,1,0,4,Jeroslow
270,....42....12....,0.0030002593994140625,1,0,4,Jeroslow
271,3.....3..4.....2,0.0029990673065185547,1,0,4,Jeroslow
272,...3.1....4.4...,0.002000093460083008,1,0,4,Jeroslow
273,....1.3..1.4....,0.0029997825622558594,1,0,4,Jeroslow
274,2..1.3....1.3..4,0.0030002593994140625,1,0,4,Jeroslow
275,....31....12....,0.003000020980834961,1,0,4,Jeroslow
276,.....3.43.2.....,0.0030007362365722656,1,0,4,Jeroslow
277,...3...44...2...,0.0019991397857666016,1,0,4,Jeroslow
278,.4.....21.....2.,0.0030002593994140625,1,0,4,Jeroslow
279,3.4....11....4.3,0.004000425338745117,1,0,4,Jeroslow
280,..23...14...23..,0.003001689910888672,1,0,4,Jeroslow
281,.1..32....14..2.,0.004000186920166016,1,0,4,Jeroslow
282,.3.....14.....1.,0.0019991397857666016,1,0,4,Jeroslow
283,.1....3..4....1.,0.003000020980834961,1,0,4,Jeroslow
284,2...1......4...1,0.003000020980834961,1,0,4,Jeroslow
285,.1..3..21..3..2.,0.003000497817993164,1,0,4,Jeroslow
286,3.4....22....4.3,0.0029993057250976562,1,0,4,Jeroslow
287,...31......23...,0.0029997825622558594,1,0,4,Jeroslow
288,..21...43...21..,0.0019998550415039062,1,0,4,Jeroslow
289,4.1..2....2..1.4,0.0030002593994140625,1,0,4,Jeroslow
290,.4...1....1...2.,0.002998828887939453,1,0,4,Jeroslow
291,143..........341,0.002999544143676758,1,0,4,Jeroslow
292,..4...3113...4..,0.0019996166229248047,1,0,4,Jeroslow
293,....2.3443.2....,0.0030014514923095703,1,0,4,Jeroslow
294,413..........314,0.0029993057250976562,1,0,4,Jeroslow
295,...3.4....3.2...,0.0019996166229248047,1,0,4,Jeroslow
296,.3....4..2....3.,0.0020003318786621094,1,0,4,Jeroslow
297,1....31..23....2,0.0030002593994140625,1,0,4,Jeroslow
298,13............21,0.003000020980834961,1,0,4,Jeroslow
299,.24..1....1..42.,0.0029997825622558594,1,0,4,Jeroslow
